频道名,地址,回播地址,回播类型,回播天数,tvg-id,tvg-name,国家分组,语言分组,图标,原分组,分辨率,来源文件
TVBS欢乐台,https://t.freetv.fun/live/tvbshuan-le-7-1.m3u8,,,,,,,,,,,CCSH.txt
TVBS精采台,https://t.freetv.fun/live/tvbsjing-cai-1.php,,,,,,,,,,,CCSH.txt
TVBS精采台,https://t.freetv.fun/live/tvbsjing-cai-1-1.m3u8,,,,,,,,,,,CCSH.txt
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8,,,,,,,,,,,CCSH.txt
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8?,,,,,,,,,,,CCSH.txt
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist0.m3u8,,,,,,,,,,,CCSH.txt
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8,,,,,,,,,,,CCSH.txt
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist0.m3u8,,,,,,,,,,,CCSH.txt
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8?,,,,,,,,,,,CCSH.txt
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist1.m3u8,,,,,,,,,,,CCSH.txt
TVBS亚洲,http://bt.sc1970.xyz:9099/38.64.72.148/hls/modn/list/4005/playlist.m3u8,,,,,,,,,,,CCSH.txt
无线新闻,http://php.jdshipin.com/TVOD/iptv.php?id=tvbxw,,,,,,,,,,,CCSH.txt
无线新闻,https://cdn6.101.qzz.io/163189/wxxw,,,,,,,,,,,CCSH.txt
无线新闻,http://aktv.top/AKTV/live/aktv/null-20/AKTV.m3u8,,,,,,,,,,,CCSH.txt
无线新闻,https://cdn6.163189.xyz/163189/wxxw,,,,,,,,,,,CCSH.txt
无线新闻,https://t.freetv.fun/live/wu-xian-xin-wen-4.m3u8,,,,,,,,,,,CCSH.txt
无线新闻,https://t.freetv.fun/live/wu-xian-xin-wen-5.flv,,,,,,,,,,,CCSH.txt
无线新闻,https://t.freetv.fun/live/wu-xian-xin-wen-5-1.php,,,,,,,,,,,CCSH.txt
无线新闻,https://t.freetv.fun/live/wu-xian-xin-wen-1-4.m3u8,,,,,,,,,,,CCSH.txt
ViuTV,https://cdn10.163189.xyz/stream/163189/viu/,,,,,,,,,,,CCSH.txt
ViuTV,https://cdn.163189.xyz/163189/viu,,,,,,,,,,,CCSH.txt
ViuTV,http://175.178.232.13:16888/api/htuiliu.php?exp=08cf2a85bb499c832add0cc51fc18517&ip=106.226.94.180&id=3c1b9f176fbf6b2a216e60f2c55407bca8f6095d133d220effd849eef2e6aaef,,,,,,,,,,,CCSH.txt
ViuTV,http://175.178.232.13:16888/api/htuiliu.php?exp=08cf2a85bb499c832add0cc51fc18517&ip=106.226.94.180&id=64a227124789da3aa072df5089eab424,,,,,,,,,,,CCSH.txt
ViuTV,http://175.178.232.13:16888/api/htuiliu.php?exp=08cf2a85bb499c832add0cc51fc18517&ip=106.226.94.180&id=31add84bfae7de27e3aebf3808c79870,,,,,,,,,,,CCSH.txt
ViuTV,http://smt.1678520.xyz/smt3.2.3.php?id=viu1_twn,,,,,,,,,,,CCSH.txt
ViuTV,https://t.freetv.fun/live/viutv-5.php,,,,,,,,,,,CCSH.txt
ViuTV,https://t.freetv.fun/live/viutv-5.m3u8,,,,,,,,,,,CCSH.txt
ViuTV,https://t.freetv.fun/live/viutv-six-1.m3u8,,,,,,,,,,,CCSH.txt
ViuTV,https://t.freetv.fun/live/viutv-5-1.m3u8,,,,,,,,,,,CCSH.txt
NowJelli,http://175.178.232.13:16888/api/htuiliu.php?exp=08cf2a85bb499c832add0cc51fc18517&ip=106.226.94.180&id=c0ba9e942994028efce276baf39c8b6d,,,,,,,,,,,CCSH.txt
八大戏剧台,http://61.221.215.25:8800/hls/39/index.m3u8,,,,,,,,,,,CCSH.txt
三立台湾台,http://fm1077.serv00.net/Smart.php?id=sanlitaiwan,,,,,,,,,,,CCSH.txt
三立戏剧,http://61.221.215.25:8800/hls/41/index.m3u8,,,,,,,,,,,CCSH.txt
三立戏剧,https://stream1.freetv.fun/san-li-xi-ju-3.ctv,,,,,,,,,,,CCSH.txt
三立戏剧,https://stream1.freetv.fun/san-li-xi-ju-4.m3u8,,,,,,,,,,,CCSH.txt
三立戏剧,http://fm1077.serv00.net/Smart.php?id=sanlixiju_twn,,,,,,,,,,,CCSH.txt
三立戏剧,https://stream1.freetv.fun/san-li-xi-ju-2.m3u8,,,,,,,,,,,CCSH.txt
三立戏剧,https://stream1.freetv.fun/san-li-xi-ju-1.m3u8,,,,,,,,,,,CCSH.txt
三立戏剧,https://t.freetv.fun/live/san-li-xi-ju-1.m3u8,,,,,,,,,,,CCSH.txt
三立戏剧,https://t.freetv.fun/live/san-li-xi-ju-2.m3u8,,,,,,,,,,,CCSH.txt
三立综合台,http://fm1077.serv00.net/Smart.php?id=sanlizhonghe,,,,,,,,,,,CCSH.txt
中天亚洲台,http://fm1077.serv00.net/Smart.php?id=ctiasia_twn,,,,,,,,,,,CCSH.txt
中视,http://xclasvgas.sylu.cc:8880/?token=dbm&id=4gtv-4gtv040,,,,,,,,,,,CCSH.txt
中视,http://74.91.26.218:82/live/ctv.m3u8,,,,,,,,,,,CCSH.txt
中视,https://iptv.852851.xyz/ch/177f5903c7e4ae806ba85f66cb9a47e9/master.m3u8,,,,,,,,,,,CCSH.txt
中视,https://test.946985.filegear-sg.me/proxy/4352f1616e15127a,,,,,,,,,,,CCSH.txt
中视,http://211.72.174.95:8113/0.ts,,,,,,,,,,,CCSH.txt
中视,https://t.freetv.fun/live/zhong-shi-6.php,,,,,,,,,,,CCSH.txt
中视新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV09.m3u8,,,,,,,,,,,CCSH.txt
中视新闻,https://stream1.freetv.fun/zhong-shi-xin-wen-4.m3u8,,,,,,,,,,,CCSH.txt
中视新闻,http://xclasvgas.sylu.cc:8880/?token=dbm&id=4gtv-4gtv074,,,,,,,,,,,CCSH.txt
