频道名,地址,回播地址,回播类型,回播天数,tvg-id,tvg-name,国家分组,语言分组,图标,原分组,分辨率,来源文件
[BD]Starz Cinema,https://t.freetv.fun/live/starz-cinema-vt.m3u8,,,,,Starz Cinema,United States,United States,https://epg.pw/media/images/channel/2024/07/15/large/20240715155016051510_82.png,Movies,,freetv-fun-all.txt
[BD]starz edge (east) us,https://t.freetv.fun/live/starz-edge-east-us.m3u8,,,,,Starz Edge,United States,United States,https://epg.pw/media/uploads/tmp_logo/2015/12/06/20151206121052433777_75.jpg,Movies,,freetv-fun-all.txt
[BD]starz edge (west) us,https://t.freetv.fun/live/starz-edge-west-us.m3u8,,,,,Starz Edge,United States,United States,https://epg.pw/media/uploads/tmp_logo/2015/12/06/20151206121052433777_75.jpg,Movies,,freetv-fun-all.txt
[BD]starz encore (east) us,https://t.freetv.fun/live/starz-encore-east-us.m3u8,,,,,Starz Encore,United States,United States,https://epg.pw/media/images/channel/2023/02/14/large/20230214172751661171_74.png,Movies,,freetv-fun-all.txt
[BD]starz encore (west) us,https://t.freetv.fun/live/starz-encore-west-us.m3u8,,,,,Starz Encore,United States,United States,https://epg.pw/media/images/channel/2023/02/14/large/20230214172751661171_74.png,Movies,,freetv-fun-all.txt
[VGA]starz encore classic east,https://t.freetv.fun/live/starz-encore-classic-east.m3u8,,,,,Starz Encore,United States,United States,https://epg.pw/media/images/channel/2023/02/14/large/20230214172751661171_74.png,Movies,,freetv-fun-all.txt
[VGA]starz west,https://t.freetv.fun/live/starz-west.m3u8,,,,,Starz West,United States,United States,https://epg.pw/media/images/channel/2022/05/27/large/20220527020552744884_81.png,Movies,,freetv-fun-all.txt
[BD]stiletv,https://t.freetv.fun/live/stiletv.m3u8,,,,,Style TV,Russia,Russia,https://epg.pw/media/images/channel/2022/05/06/large/20220506164721541483_52.png,Knowledge,,freetv-fun-all.txt
[VGA]in: sun tv,https://t.freetv.fun/live/in-sun-tv.m3u8,,,,,Sudan TV,Africa,Africa,https://epg.pw/media/images/channel/2022/05/06/large/20220506174517013931_59.png,Generic,,freetv-fun-all.txt
[BD]dan tv,https://t.freetv.fun/live/dan-tv.m3u8,,,,,Sudan TV,Africa,Africa,https://epg.pw/media/images/channel/2022/05/06/large/20220506174517013931_59.png,Generic,,freetv-fun-all.txt
