频道名,地址,回播地址,回播类型,回播天数,tvg-id,tvg-name,国家分组,语言分组,图标,原分组,分辨率,来源文件
东森戏剧,https://smt.1678520.xyz/163189/f60cd3f14b06dabc,,,,,,,,,,,CCSH.txt
东森戏剧,http://fm1077.serv00.net/Smart.php?id=ettvdrama,,,,,,,,,,,CCSH.txt
八大戏剧,https://t.freetv.fun/live/ba-da-xi-ju-1.m3u8,,,,,,,,,,,CCSH.txt
八大戏剧,https://stream1.freetv.fun/6b1701a07ea621155cdaa9ee604b6c6ebc763093fafaf493ce7a3c2e206be799.m3u8,,,,,,,,,,,CCSH.txt
八大戏剧,https://t.freetv.fun/live/ba-da-xi-ju.m3u8,,,,,,,,,,,CCSH.txt
八大戏剧,http://fm1077.serv00.net/Smart.php?id=badadrama,,,,,,,,,,,CCSH.txt
梨园,http://223.247.25.205:1234/961930369,,,,,,,,,,,CCSH.txt
梨园,http://8.135.27.147:1234/961930369,,,,,,,,,,,CCSH.txt
梨园,http://14.153.176.89:1234/961930369,,,,,,,,,,,CCSH.txt
梨园,http://111.122.65.136:1234/961930369,,,,,,,,,,,CCSH.txt
梨园,http://123.113.205.253:3000/961930369,,,,,,,,,,,CCSH.txt
梨园,https://vdse.bdstatic.com//5787b4fd8574dafb0362d30820022447.mp4?,,,,,,,,,,,CCSH.txt
梨园,http://112.132.10.54:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0,,,,,,,,,,,CCSH.txt
梨园,https://dxtx.hntv.tv/live/lypd.m3u8?txSecret=10c771842a0be59e8b575d765173ec96&txTime=7B923E0A&wsSecret=1ed54ba2017c6248dec6f33131a21763&wsTime=1779580706,,,,,,,,,,,CCSH.txt
梨园,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/ydcmc/50/20251225/index.m3u8?msisdn=202605240402177c49ab35f6264853b3f5a4c2171de09a&mdspid=&spid=600697&netType=0&sid=5910022344&pid=2028597139&timestamp=20260524040217&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=961930369&ParentNodeID=-99&assertID=5910022344&client_ip=171.8.79.254&SecurityKey=20260524040217&promotionId=&mvid=5900006785&mcid=500020&playurlVersion=ZQ-A1-9.5.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=977aa6eb8d4ec3bc4230fd28e75bd75f,,,,,,,,,,,CCSH.txt
梨园,http://47.104.178.59:3566/961930369,,,,,,,,,,,CCSH.txt
梨园,http://dassby.qqff.top:99/live/梨园/index.m3u8,,,,,,,,,,,CCSH.txt
梨园,https://dxtx.hntv.tv/live/lypd.m3u8?txSecret=10c771842a0be59e8b575d765173ec96&txTime=7B923E0A&wsSecret=3af201da078f4876108f5776b8fe6b60&wsTime=1773971972,,,,,,,,,,,CCSH.txt
梨园,http://27.12.12.42:1234/961930369,,,,,,,,,,,CCSH.txt
梨园,https://dxtx.hntv.tv/live/lypd.m3u8?txSecret=10c771842a0be59e8b575d765173ec96&txTime=7B923E0A&wsSecret=383aad0b9068a9fbb5972a07e7ad5e5c&wsTime=1779515999,,,,,,,,,,,CCSH.txt
梨园,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/ydcmc/50/20251225/index.m3u8?msisdn=202605230802266899956b0c554882bccf8c2f33e62c1e&mdspid=&spid=600697&netType=0&sid=5910022344&pid=2028597139&timestamp=20260523080226&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=961930369&ParentNodeID=-99&assertID=5910022344&client_ip=171.8.79.254&SecurityKey=20260523080226&promotionId=&mvid=5900006785&mcid=500020&playurlVersion=WX-A1-9.5.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=5891fa4adc73b88e6b77dea2baf70e0d,,,,,,,,,,,CCSH.txt
