频道名,地址,回播地址,回播类型,回播天数,tvg-id,tvg-name,国家分组,语言分组,图标,原分组,分辨率,来源文件
绵阳公共,http://live.sctvcloud.com/live/mytvgg/playlist.m3u8,,,,,,,,,四川,,zbefine.txt
南充新闻,http://tv.drs.ncntv.com.cn:8100/channellive/nczhpd.flv,,,,,,,,,四川,,zbefine.txt
南充公共,http://tv.drs.ncntv.com.cn:8100/channellive/ncggpd.flv,,,,,,,,,四川,,zbefine.txt
南充科教,http://tv.drs.ncntv.com.cn:8100/channellive/nckjpd.flv,,,,,,,,,四川,,zbefine.txt
乐山新闻综合,http://channellive.leshantv.net/live/ch1.flv,,,,,,,,,四川,,zbefine.txt
乐山公共频道,http://channellive.leshantv.net/live/ch2.flv,,,,,,,,,四川,,zbefine.txt
广安新闻综合,http://live1.gatv.com.cn:85/live/XWZH.m3u8,,,,,,,,,四川,,zbefine.txt
广元综合频道,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel1/playlist.m3u8,,,,,,,,,四川,,zbefine.txt
广元综合频道,http://tv.dzsm.com:8100/chan/ch1.flv,,,,,,,,,四川,,zbefine.txt
广元公共频道,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel2/playlist.m3u8,,,,,,,,,四川,,zbefine.txt
达州新闻综合,http://tv.drs.dzxw.net/channellive/xwzhpd-dz1.flv,,,,,,,,,四川,,zbefine.txt
达州公共频道,http://tv.drs.dzxw.net/channellive/ggpd-dz2.flv,,,,,,,,,四川,,zbefine.txt
达州通川频道,http://tv.drs.dzxw.net/channellive/tcpd-dz3.flv,,,,,,,,,四川,,zbefine.txt
泸州新闻综合,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel106011/playlist.m3u8,,,,,,,,,四川,,zbefine.txt
泸州公共频道,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel102221/playlist.m3u8,,,,,,,,,四川,,zbefine.txt
泸州科教频道,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel103074/playlist.m3u8,,,,,,,,,四川,,zbefine.txt
凉山彝语频道,http://file.yizu.tv/nmip-media/channellive/channel107323/playlist.m3u8,,,,,,,,,四川,,zbefine.txt
自贡综合频道,https://sczghdl.tianma3600.com/sczg/zhpd.m3u8,,,,,,,,,四川,,zbefine.txt
自贡综合频道,http://110.189.153.160:1001/zhpd.flv,,,,,,,,,四川,,zbefine.txt
自贡公共频道,http://110.189.153.160:1002/ggpd.flv,,,,,,,,,四川,,zbefine.txt
德阳新闻综合,http://scdytv.cn:1935/live/m_xwpd_livevideo/playlist.m3u8,,,,,,,,,四川,,zbefine.txt
德阳公共频道,http://scdytv.cn:1935/live/m_ggpd_livevideo/playlist.m3u8,,,,,,,,,四川,,zbefine.txt
攀枝花新闻综合,http://zb.pzhgd.com:9095/live/xwzh.m3u8,,,,,,,,,四川,,zbefine.txt
攀枝花公共频道,http://zb.pzhgd.com:9095/live/ggpd.m3u8,,,,,,,,,四川,,zbefine.txt
内江综合频道,http://njzb.scnj.tv:90/live/xwzh_xwzh800.m3u8,,,,,,,,,四川,,zbefine.txt
眉山综合频道,http://live1.scmstv.cn/gqpd/sd/live.m3u8,,,,,,,,,四川,,zbefine.txt
眉山公共频道,http://live2.scmstv.cn/ggpd/sd/live.m3u8,,,,,,,,,四川,,zbefine.txt
甘孜综合频道,http://m3u8.channel.ganzitv.com/vms/videos/nmip-media/channellive/channel1/playlist.m3u8,,,,,,,,,四川,,zbefine.txt
成都高新电视,http://live.cdht-tv.com:8190/live/cdht.m3u8,,,,,,,,,四川,,zbefine.txt
龙泉驿新闻综合,http://live.newslqy.com/live/xwpd.m3u8,,,,,,,,,四川,,zbefine.txt
双流综合频道,http://171.221.250.130:18888/27e684978eb642eeb90ab815f6cc51bf/c41893de5e8645b3b43aef1640859b0d.m3u8,,,,,,,,,四川,,zbefine.txt
新都综合频道,http://live.sctvcloud.com/live/xindulive/playlist.m3u8,,,,,,,,,四川,,zbefine.txt
筠连综合频道,http://118.122.78.172:89/live1/live1.m3u8,,,,,,,,,四川,,zbefine.txt
东兴综合频道,http://live.sctvcloud.com/live/dongxing/playlist.m3u8,,,,,,,,,四川,,zbefine.txt
隆昌新闻综合,http://live.sctvcloud.com/live/longchang/playlist.m3u8,,,,,,,,,四川,,zbefine.txt
威远新闻综合,http://dxplay.scwy.cn/live/weiyuanzonghepingdao/index.m3u8,,,,,,,,,四川,,zbefine.txt
大竹新闻综合,http://60.255.120.30:89/live1/live1.m3u8,,,,,,,,,四川,,zbefine.txt
大竹阳光政务,http://60.255.120.30:89/live2/live2.m3u8,,,,,,,,,四川,,zbefine.txt
开江新闻综合,http://lmt.kjzx.net:98/live1/live1.m3u8,,,,,,,,,四川,,zbefine.txt
渠县新闻综合,http://222.208.224.227:81/hls/cfp2p8m3.m3u8,,,,,,,,,四川,,zbefine.txt
渠县城市公共,http://222.208.224.227:81/hls/8ishqdtt.m3u8,,,,,,,,,四川,,zbefine.txt
万源新闻综合,http://live.wanyuannews.com/wytv/hd/live.m3u8,,,,,,,,,四川,,zbefine.txt
宣汉新闻综合,https://livepgc.chinamcache.com/pgc/61c37851b08f3f0c0475ceb0c958ff54.m3u8?auth_key=1636720162-0-0-9b69908ac29f39b200b5c8e068723967,,,,,,,,,四川,,zbefine.txt
广汉新闻综合,http://live.sctvcloud.com/live/guanghan/playlist.m3u8,,,,,,,,,四川,,zbefine.txt
中江新闻综合,https://livepgc.chinamcache.com/pgc/76664ca1f91638580f94fc7543c810cb.m3u8?auth_key=1657178327-0-0-976848e8ac0eacf503b1e7666d92f4f8,,,,,,,,,四川,,zbefine.txt
南部新闻综合,http://pili-live-rtmp.148.i2863.com/i2863-148/live_148_811389.m3u8,,,,,,,,,四川,,zbefine.txt
盐边综合频道,http://live.sctvcloud.com/live/yanbian/playlist.m3u8,,,,,,,,,四川,,zbefine.txt
黑水新闻综合,http://live.schstv.com:90/live/xwzh.m3u8,,,,,,,,,四川,,zbefine.txt
壤塘综合频道,http://live.sctvcloud.com/live/rttv/playlist.m3u8,,,,,,,,,四川,,zbefine.txt
小金综合频道,http://xjlive.xjsc.gov.cn:8091/live/xwpd.m3u8,,,,,,,,,四川,,zbefine.txt
九寨沟新闻综合,http://live.sctvcloud.com/live/jiuzhai.m3u8,,,,,,,,,四川,,zbefine.txt
马尔康综合频道,http://live.zmmek.com:90/live/zhxw.m3u8,,,,,,,,,四川,,zbefine.txt
荣县综合频道,http://play.rongxianwang.net/rxzh/0835.m3u8?auth_key=1625042660-0-0-36e32b9c341e085f53b382e1cdde7a02,,,,,,,,,四川,,zbefine.txt
朝天新闻综合,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel8/playlist.m3u8,,,,,,,,,四川,,zbefine.txt
剑阁新闻综合,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel10/playlist.m3u8,,,,,,,,,四川,,zbefine.txt
利州综合频道,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8,,,,,,,,,四川,,zbefine.txt
利州综合频道,http://tv.drs.lzgbdst.com:8100/channellive/lztv2.flv,,,,,,,,,四川,,zbefine.txt
青川新闻综合,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel11/playlist.m3u8,,,,,,,,,四川,,zbefine.txt
青川新闻综合,http://live.sctvcloud.com/live/qctv1/playlist.m3u8,,,,,,,,,四川,,zbefine.txt
旺苍新闻综合,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel9/playlist.m3u8,,,,,,,,,四川,,zbefine.txt
昭化综合频道,http://live.sctvcloud.com/live/zhtv1/playlist.m3u8,,,,,,,,,四川,,zbefine.txt
昭化综合频道,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel7/playlist.m3u8,,,,,,,,,四川,,zbefine.txt
丹棱新闻综合,http://live.sctvcloud.com/live/danlingrongmei/playlist.m3u8,,,,,,,,,四川,,zbefine.txt
洪雅新闻综合,http://117.172.215.250:8083/videos/live/35/39/GQVbrgob5CGJM/GQVbrgob5CGJM.M3U8,,,,,,,,,四川,,zbefine.txt
青神综合频道,http://lmt.scqstv.com/live1/live1.m3u8,,,,,,,,,四川,,zbefine.txt
仁寿综合频道,http://play.scrstv.com/TV/xwzh.m3u8,,,,,,,,,四川,,zbefine.txt
甘洛综合频道,http://live.sctvcloud.com/live/ganluo/playlist.m3u8,,,,,,,,,四川,,zbefine.txt
会东综合频道,http://112.45.133.129:90/live/xwzh.m3u8,,,,,,,,,四川,,zbefine.txt
会东综合频道,http://live.schdxww.com:90/live/xwzh.m3u8,,,,,,,,,四川,,zbefine.txt
会理新闻频道,http://live.sctvcloud.com/live/huili/playlist.m3u8,,,,,,,,,四川,,zbefine.txt
雷波综合频道,http://lbzb.yd-data.com/live/0000.flv?auth_key=601589378470-0-0-67d1de5fa3aa9412566d7c9f807c91a0,,,,,,,,,四川,,zbefine.txt
宁南新闻综合,http://live.sctvcloud.com/live/ningnantv1/playlist.m3u8,,,,,,,,,四川,,zbefine.txt
西昌综合频道,http://103.252.251.199:18085/hls/xichangweishi.m3u8,,,,,,,,,四川,,zbefine.txt
昭觉综合频道,http://live.sctvcloud.com/live/zhaojue/playlist.m3u8,,,,,,,,,四川,,zbefine.txt
德格综合频道,http://m3u8.channel.ganzitv.com/vms/videos/nmip-media/channellive/channel5/playlist.m3u8,,,,,,,,,四川,,zbefine.txt
康定新闻综合,http://m3u8-kd.channel.ganzitv.com/nmip-media-yajiang/channellive/channel100663/playlist.m3u8,,,,,,,,,四川,,zbefine.txt
石渠综合频道,http://tv.drs.ganzitv.com:8100/channellive/shiqu.flv,,,,,,,,,四川,,zbefine.txt
平昌新闻综合,http://live.sctvcloud.com/live/pingchang/playlist.m3u8,,,,,,,,,四川,,zbefine.txt
通江新闻综合,http://live.sctvcloud.com/live/bztongjiang/playlist.m3u8,,,,,,,,,四川,,zbefine.txt
马边电视台,http://tvfile.mb.lsrm.org.cn/nmip-media/channellive/channel104860/playlist.m3u8,,,,,,,,,四川,,zbefine.txt
沐川综合频道,http://tvfile.mcrm.org.cn/nmip-media/channellive/channel103064/playlist.m3u8,,,,,,,,,四川,,zbefine.txt
沙湾综合频道,http://tvfile.sw.lsrm.org.cn/cms/videos/nmip-media-sw/channellive/channel1/playlist.m3u8,,,,,,,,,四川,,zbefine.txt
金口河综合频道,http://live.sctvcloud.com/live/jinkouhe/playlist.m3u8,,,,,,,,,四川,,zbefine.txt
纳溪新闻频道,https://bl.ainaxi.cn/live/d1b85c45e7b74e96bdd950e047c7fd94.m3u8,,,,,,,,,四川,,zbefine.txt
叙永综合频道,http://luzhi.xuyongrongmei.com:1935/live/_definst_/xyxw/playlist.m3u8,,,,,,,,,四川,,zbefine.txt
蓬溪新闻综合,http://live.sctvcloud.com/live/pengxilive/playlist.m3u8,,,,,,,,,四川,,zbefine.txt
邻水新闻综合,http://live.sctvcloud.com/live/linshui/playlist.m3u8,,,,,,,,,四川,,zbefine.txt
武胜综合频道,http://live2.gatv.com.cn:86/live/WS.m3u8,,,,,,,,,四川,,zbefine.txt
