频道名,地址,回播地址,回播类型,回播天数,tvg-id,tvg-name,国家分组,语言分组,图标,原分组,分辨率,来源文件
【林正英经典】玄幻电影,https://yylunbo.ottiptv.cc/yy/1462895099,,,,,,,,,,,tvbwipv_4.txt
恐怖电影,https://yylunbo.ottiptv.cc/yy/24066336,,,,,,,,,,,tvbwipv_4.txt
林正英经典,https://yylunbo.ottiptv.cc/yy/1351505899,,,,,,,,,,,tvbwipv_4.txt
经典电影重温,https://yylunbo.ottiptv.cc/yy/1382793140,,,,,,,,,,,tvbwipv_4.txt
超清鬼片 港片,https://yylunbo.ottiptv.cc/yy/1335509613,,,,,,,,,,,tvbwipv_4.txt
鬼片喜剧动作港剧,https://yylunbo.ottiptv.cc/yy/1355269576,,,,,,,,,,,tvbwipv_4.txt
英雄联盟,https://live.ottiptv.cc/douyu/288016,,,,,,,,,,,tvbwipv_4.txt
绝地求生,https://live.ottiptv.cc/douyu/100,,,,,,,,,,,tvbwipv_4.txt
云顶之弈,https://live.ottiptv.cc/douyu/522423,,,,,,,,,,,tvbwipv_4.txt
CF穿越火线,https://live.ottiptv.cc/douyu/5388537,,,,,,,,,,,tvbwipv_4.txt
cs go,https://live.ottiptv.cc/douyu/601514,,,,,,,,,,,tvbwipv_4.txt
王者荣耀,https://live.ottiptv.cc/douyu/1863767,,,,,,,,,,,tvbwipv_4.txt
和平精英,https://live.ottiptv.cc/douyu/999,,,,,,,,,,,tvbwipv_4.txt
DOTA2,https://live.ottiptv.cc/douyu/3811559,,,,,,,,,,,tvbwipv_4.txt
跑跑卡丁车,https://live.ottiptv.cc/douyu/7722576,,,,,,,,,,,tvbwipv_4.txt
跑跑卡丁车手游,https://live.ottiptv.cc/douyu/6672862,,,,,,,,,,,tvbwipv_4.txt
CCTV1,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8,,,,,,,,,,,CCSH.txt
CCTV1,https://t.freetv.fun/live/cctv1-7.m3u8,,,,,,,,,,,CCSH.txt
CCTV1,https://t.freetv.fun/live/cctv1-15.m3u8,,,,,,,,,,,CCSH.txt
CCTV1,https://t.freetv.fun/live/cctv1-6.m3u8,,,,,,,,,,,CCSH.txt
CCTV1,https://t.freetv.fun/live/cctv1-2.m3u8,,,,,,,,,,,CCSH.txt
CCTV1,https://t.freetv.fun/live/cctv1.m3u8,,,,,,,,,,,CCSH.txt
CCTV1,https://t.freetv.fun/live/cctv1-16.m3u8,,,,,,,,,,,CCSH.txt
CCTV1,https://t.freetv.fun/live/cctv1-5.m3u8,,,,,,,,,,,CCSH.txt
CCTV1,https://t.freetv.fun/live/cctv1-1.m3u8,,,,,,,,,,,CCSH.txt
CCTV1,https://t.freetv.fun/live/cctv1-10.m3u8,,,,,,,,,,,CCSH.txt
CCTV1,https://t.freetv.fun/live/cctv1-11.m3u8,,,,,,,,,,,CCSH.txt
CCTV1,https://t.freetv.fun/live/cctv1-9.m3u8,,,,,,,,,,,CCSH.txt
CCTV1,https://t.freetv.fun/live/cctv1-12.m3u8,,,,,,,,,,,CCSH.txt
CCTV1,https://t.freetv.fun/live/cctv1-14.m3u8,,,,,,,,,,,CCSH.txt
CCTV1,https://t.freetv.fun/live/cctv1-13.m3u8,,,,,,,,,,,CCSH.txt
CCTV1,https://t.freetv.fun/live/cctv1-4.m3u8,,,,,,,,,,,CCSH.txt
CCTV1,https://t.freetv.fun/live/cctv1-8.m3u8,,,,,,,,,,,CCSH.txt
CCTV1,http://198.204.240.250:82/live/cctv1.m3u8,,,,,,,,,,,CCSH.txt
CCTV2,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225588/index.m3u8,,,,,,,,,,,CCSH.txt
CCTV2,https://t.freetv.fun/live/cctv22.m3u8,,,,,,,,,,,CCSH.txt
CCTV2,https://t.freetv.fun/live/cctv2-10.m3u8,,,,,,,,,,,CCSH.txt
CCTV2,https://t.freetv.fun/live/cctv2-11.m3u8,,,,,,,,,,,CCSH.txt
CCTV2,https://t.freetv.fun/live/cctv2-18.m3u8,,,,,,,,,,,CCSH.txt
CCTV2,https://t.freetv.fun/live/cctv2-6.m3u8,,,,,,,,,,,CCSH.txt
CCTV2,https://t.freetv.fun/live/cctv2cai-jing.m3u8,,,,,,,,,,,CCSH.txt
CCTV2,https://t.freetv.fun/live/cctv2-5.m3u8,,,,,,,,,,,CCSH.txt
CCTV2,https://t.freetv.fun/live/cctv2-4.m3u8,,,,,,,,,,,CCSH.txt
CCTV2,https://t.freetv.fun/live/cctv2-21.m3u8,,,,,,,,,,,CCSH.txt
CCTV2,https://t.freetv.fun/live/cctv2-13.m3u8,,,,,,,,,,,CCSH.txt
CCTV2,https://t.freetv.fun/live/cctv2-7.m3u8,,,,,,,,,,,CCSH.txt
CCTV2,https://t.freetv.fun/live/cctv2-16.m3u8,,,,,,,,,,,CCSH.txt
CCTV2,https://t.freetv.fun/live/cctv2-2.m3u8,,,,,,,,,,,CCSH.txt
CCTV2,https://t.freetv.fun/live/cctv2-12.m3u8,,,,,,,,,,,CCSH.txt
CCTV2,https://t.freetv.fun/live/cctv2-3.m3u8,,,,,,,,,,,CCSH.txt
CCTV2,https://t.freetv.fun/live/cctv2-8.m3u8,,,,,,,,,,,CCSH.txt
CCTV2,https://t.freetv.fun/live/cctv2-20.m3u8,,,,,,,,,,,CCSH.txt
CCTV2,https://t.freetv.fun/live/cctv2.m3u8,,,,,,,,,,,CCSH.txt
CCTV2,https://t.freetv.fun/live/cctv2-9.m3u8,,,,,,,,,,,CCSH.txt
CCTV3,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226021/index.m3u8,,,,,,,,,,,CCSH.txt
CCTV3,https://t.freetv.fun/live/cctv-3.m3u8,,,,,,,,,,,CCSH.txt
CCTV3,https://t.freetv.fun/live/cctv-3hd-2.m3u8,,,,,,,,,,,CCSH.txt
CCTV3,https://t.freetv.fun/live/cctv3-1.m3u8,,,,,,,,,,,CCSH.txt
CCTV3,https://t.freetv.fun/live/cctv3hd.m3u8,,,,,,,,,,,CCSH.txt
CCTV3,https://t.freetv.fun/live/cctv3-16.m3u8,,,,,,,,,,,CCSH.txt
CCTV3,https://t.freetv.fun/live/cctv3-4.m3u8,,,,,,,,,,,CCSH.txt
CCTV3,https://t.freetv.fun/live/cctv-3hd-3.m3u8,,,,,,,,,,,CCSH.txt
CCTV3,https://t.freetv.fun/live/cctv3-11.m3u8,,,,,,,,,,,CCSH.txt
CCTV3,https://t.freetv.fun/live/cctv3-17.m3u8,,,,,,,,,,,CCSH.txt
CCTV3,https://t.freetv.fun/live/cctv3-10.m3u8,,,,,,,,,,,CCSH.txt
CCTV3,https://t.freetv.fun/live/cctv3zong-yi.m3u8,,,,,,,,,,,CCSH.txt
CCTV3,https://t.freetv.fun/live/cctv3-18.m3u8,,,,,,,,,,,CCSH.txt
CCTV3,https://t.freetv.fun/live/cctv3-5.m3u8,,,,,,,,,,,CCSH.txt
CCTV3,https://t.freetv.fun/live/cctv3-6.m3u8,,,,,,,,,,,CCSH.txt
CCTV3,https://t.freetv.fun/live/cctv3-9.m3u8,,,,,,,,,,,CCSH.txt
CCTV3,https://t.freetv.fun/live/cctv-3hd.m3u8,,,,,,,,,,,CCSH.txt
CCTV3,https://t.freetv.fun/live/cctv3-12.m3u8,,,,,,,,,,,CCSH.txt
CCTV3,https://t.freetv.fun/live/cctv3.m3u8,,,,,,,,,,,CCSH.txt
CCTV3,https://t.freetv.fun/live/cctv3-7.m3u8,,,,,,,,,,,CCSH.txt
CCTV4,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226428/index.m3u8,,,,,,,,,,,CCSH.txt
CCTV4,https://t.freetv.fun/live/cctv4-8.m3u8,,,,,,,,,,,CCSH.txt
CCTV4,https://t.freetv.fun/live/cctv4-11.m3u8,,,,,,,,,,,CCSH.txt
