频道名,地址,回播地址,回播类型,回播天数,tvg-id,tvg-name,国家分组,语言分组,图标,原分组,分辨率,来源文件,检测时间,状态码,ffprobe是否成功,视频编码,分辨率,帧率,音频,ffprobe探测时间
Nitro HD (1080p) [Geo-Blocked],https://viamotionhsi.netplus.ch/live/eds/rtlnitro/browser-HLS8/rtlnitro.m3u8,,,,Nitro.de@HD,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/Nitro_Logo.svg/512px-Nitro_Logo.svg.png,Entertainment,720x576,iptv-org-all.txt,320,200,成功,h264,720x576,50.0,有音频,10.200
Persiana Junior,https://junhls.persiana.live/hls/stream.m3u8,,,,PersianaJunior.fr@SD,,,,https://i.imgur.com/zeKHZYG.png,Kids,1280x720,iptv-org-all.txt,1455,200,成功,h264,1280x720,25.0,有音频,2.688
Nickelodeon,http://23.237.104.106:8080/USA_NICKELODEON/index.m3u8,,,,Nickelodeon.us@East,,,,https://i.imgur.com/E84jnP8.png,Kids,1920x1080,iptv-org-all.txt,141,200,成功,h264,1920x1080,59.94005994005994,有音频,0.828
Peniel Kids & Young (480p),https://s.emisoras.tv:8081/penielkids/index.m3u8,,,,PenielKY.gt@SD,,,,https://i.imgur.com/YtPRKmS.png,Religious,854x480,iptv-org-all.txt,1136,200,成功,h264,854x480,29.97002997002997,有音频,1.620
OIK TV (720p),https://streamer05.low-latency.cz/oiktv/index.m3u8,,,,OIKTV.cz@SD,,,,https://i.imgur.com/1mXxQ02.png,General,1280x720,iptv-org-all.txt,2126,200,成功,h264,1280x720,50.0,有音频,5.650
National Geographic HD East (720p) [Not 24/7],https://tvpass.org/live/NationalGeographicEast/hd,,,,NationalGeographic.us@HDEast,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Natgeologo.svg/512px-Natgeologo.svg.png,Documentary,640x360,iptv-org-all.txt,1044,200,成功,h264,640x360,59.94005994005994,有音频,3.564
Nour El Shabeb,https://svs.itworkscdn.net/nour3satlive/livestream/playlist.m3u8,,,,NourElShabeb.lb@SD,,,,https://i.imgur.com/cNr0vl1.png,Religious,1280x720,iptv-org-all.txt,574,200,成功,h264,1280x720,25.0,有音频,0.672
Nopola News (1080p) [Not 24/7],https://virta2.nopolanews.fi:8443/live/smil:Stream1.smil/playlist.m3u8,,,,NopolaNews.fi@SD,,,,https://i.imgur.com/vDoQaGl.png,News,640x360,iptv-org-all.txt,2003,200,成功,h264,640x360,25.0,有音频,9.758
PBS Kids Hawaii,https://livestream.pbskids.org/out/v1/aa31792fee094b24b09045483f04d150/hast.m3u8,,,,PBSKidsHawaii.us@SD,,,,https://i.imgur.com/ambc9le.png,Education;Kids,416x234,iptv-org-all.txt,278,200,成功,h264,416x234,29.97002997002997,有音频,1.458
NBC 4 Milwaukee WI (WTMJ) (720p),https://aegis-cloudfront-1.tubi.video/d4d923f2-17de-4371-b86d-43490499bcdb/playlist.m3u8,,,,WTMJDT1.us@SD,,,,https://i.imgur.com/HC85eBq.png,Undefined,426x240,iptv-org-all.txt,243,200,成功,h264,426x240,29.97002997002997,有音频,2.485
Peppers TV (751p),https://cdn-2.pishow.tv/live/1383/master.m3u8,,,,PeppersTV.in@SD,,,,https://jiotvimages.cdn.jio.com/dare_images/images/Peppers_TV.png,Music,424x240,iptv-org-all.txt,1751,200,成功,h264,424x240,25.0,有音频,11.099
Mystery Science Theater 3000 (1080p),https://d1c73nj8qxp55a.cloudfront.net/Mystery_Science_Theater_3000.m3u8,,,,MysteryScienceTheater3000.us,,,,https://i.imgur.com/8KWjY4o.png,Comedy,1920x1080,iptv-org-all.txt,373,200,成功,h264,1920x1080,29.97002997002997,有音频,2.340
MTV (1080p) [Geo-Blocked],https://viamotionhsi.netplus.ch/live/eds/mtvfrance/browser-HLS8/mtvfrance.m3u8,,,,MTV.fr@SD,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/6/68/MTV_2021_%28brand_version%29.svg/512px-MTV_2021_%28brand_version%29.svg.png,Entertainment,1280x720,iptv-org-all.txt,1229,200,成功,h264,1280x720,50.0,有音频,13.200
Peniel Musical (480p),https://s.emisoras.tv:8081/penielmusical/index.m3u8,,,,PenielMusical.gt@SD,,,,https://i.imgur.com/IFQbGEf.png,Religious,854x480,iptv-org-all.txt,872,200,成功,h264,854x480,29.97002997002997,有音频,1.451
Óbuda TV (576p),https://stream.streaming4u.hu/ObudaTV/index.m3u8,,,,ObudaTV.hu@SD,,,,https://i.ibb.co/42C026p/6172.png,General,720x576,iptv-org-all.txt,2553,200,成功,h264,720x576,25.0,有音频,4.374
Ontario Public Access Channel (360p),https://cdn3.wowza.com/5/dk84U1p2UUdoMGxT/ontarioca/G2446_002/playlist.m3u8,,,,OntarioPublicAccessChannel.us@SD,,,,https://i.imgur.com/jg0cFDd.png,General,640x360,iptv-org-all.txt,159,200,成功,h264,640x360,25.0,有音频,0.435
News18 Uttar Pradesh Uttarakhand (1080p),https://n18syndication.akamaized.net/bpk-tv/News18_UP_Uttarakhand_NW18_MOB/output01/master.m3u8,,,,News18UttarPradeshUttarakhand.in@SD,,,,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_NEWS18_UTTAR_PRADESH_UTTARAKHAND/images/LOGO_HD/image.png,News,1920x1080,iptv-org-all.txt,978,200,成功,h264,1920x1080,25.0,有音频,18.130
My TV Channel (720p) [Not 24/7],http://connectiktv.ddns.net:5000/mytvchannel/@mytvchannel/playlist.m3u8,,,,MyTVChannel.cm@SD,,,,https://i.imgur.com/vh2373L.png,Undefined,1280x720,iptv-org-all.txt,653,200,成功,h264,1280x720,25.0,有音频,1.911
Onda Novara TV (720p) [Not 24/7],https://585b674743bbb.streamlock.net/9006/9006/master.m3u8,,,,OndaNovaraTV.it@SD,,,,https://i.imgur.com/DTxhOhT.png,General,1280x720,iptv-org-all.txt,1194,200,成功,h264,1280x720,25.0,有音频,3.641
Muscel TV (720p),https://cdn.streamnet.pro/musceltv/live/playlist.m3u8,,,,MuscelTV.ro@SD,,,,https://i.ibb.co/Bq9CHyn/Musceltv1.png,General,1280x720,iptv-org-all.txt,2587,200,成功,h264,1280x720,25.0,有音频,4.910
Newport Beach Television (720p),https://cdn3.wowza.com/5/RXJNMFI3VlVkOEFP/newportbeach/G0064_003/playlist.m3u8,,,,NBTV.us@SD,,,,https://i.imgur.com/wKSZn6x.png,Legislative,1280x720,iptv-org-all.txt,137,200,成功,h264,1280x720,25.0,有音频,0.687
Omroep Hulst TV (720p) [Not 24/7],https://ms7.mx-cd.net/tv/280-2963002/Omroep_Hulst_TV.smil/playlist.m3u8,,,,OmroepHulst.nl@SD,,,,https://i.imgur.com/RrQnqId.png,General,1280x720,iptv-org-all.txt,1944,200,成功,h264,1280x720,25.0,有音频,5.482
PBS Digital Studios (1080p),https://d1l4qxz5lz9v2h.cloudfront.net/10501/88886029/hls/master.m3u8?ads.xumo_channelId=88886029,,,,,,,,,Undefined,1280x720,iptv-org-all.txt,1029,200,成功,h264,1280x720,30.0,有音频,2.263
Oman TV (1080p),https://partneta.cdn.mgmlcdn.com/omantv/smil:omantv.stream.smil/chunklist.m3u8,,,,OmanTV.om@SD,,,,https://i.imgur.com/rBftT9x.png,General,426x240,iptv-org-all.txt,1211,200,成功,h264,426x240,25.0,有音频,6.264
MNB Sport (1080p),https://live.mnb.mn/hls/mnb_sport.stream.m3u8,,,,MNBSport.mn@SD,,,,https://i.imgur.com/z854PC3.png,Sports,1920x1080,iptv-org-all.txt,2470,200,成功,h264,1920x1080,25.0,有音频,5.732
NBC Sports Boston (1080p) [Not 24/7],https://tvpass.org/live/nbc-sports-boston/hd,,,,NBCSportsBoston.us@SD,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/NBC_Sports_Boston.png/512px-NBC_Sports_Boston.png,Sports,640x360,iptv-org-all.txt,696,503,成功,h264,640x360,29.97002997002997,有音频,3.765
MYX (1080p),https://cdn-ue1-prod.tsv2.amagi.tv/linear/amg01006-abs-cbn-myxnola-dash-abscbnono/index.mpd,,,,Myx.ph@HD,,,,https://i.imgur.com/pbHuUuV.png,Music,1920x1080,iptv-org-all.txt,286,200,成功,h264,1920x1080,29.97002997002997,有音频,4.065
NPC Rádio e TV (720p),https://stmv5.samcast.com.br/nasciparacantartv/nasciparacantartv/playlist.m3u8,,,,NPCRadioeTV.pt@SD,,,,https://i.imgur.com/mw1lYWE.png,Music,1280x720,iptv-org-all.txt,1354,200,成功,h264,1280x720,30.0,有音频,4.938
Omrop Fryslân (1080p) [Not 24/7],https://s-d15f8b0b.b.cdn.bluebillywig.com/live/omropfryslan/f8f68bd5/index.m3u8,,,,OmropFryslan.nl@SD,,,,https://i.imgur.com/khacDTU.png,General,256x144,iptv-org-all.txt,585,200,成功,h264,256x144,25.0,有音频,13.512
NSTV (1080p),https://sistemastr.tropicalmoonmedia.com/live/2C7CA6CECC9B8F8C3A07315FDA110936/21.m3u8,,,,NSTV.co@SD,,,,https://i.imgur.com/ES6xFAv.png,General,1920x1080,iptv-org-all.txt,1566,200,成功,h264,1920x1080,29.97002997002997,有音频,2.031
Olam Metro TV (720p),https://netzerstreaming.com:4433/hls/olammetro/index.m3u8,,,,OlamMetroTV.ni@SD,,,,https://i.imgur.com/dDZnyUA.jpeg,Religious,1280x720,iptv-org-all.txt,1071,200,成功,h264,1280x720,29.97002997002997,有音频,2.196
Milenial TV,https://www.milenial.news/salida/milenial.m3u8,,,,MilenialTV.pe@SD,,,,https://i.imgur.com/8ZiNoEa.png,General,1920x1080,iptv-org-all.txt,1385,200,成功,h264,1920x1080,30.0,有音频,1.514
Peravia Vision (480p) [Geo-blocked],https://ss2.tvrdomi.com:1936/peraviavision/peraviavision/playlist.m3u8,,,,PeraviaVision.do@SD,,,,https://i.imgur.com/k1Wj5ka.png,General,1920x1080,iptv-org-all.txt,1715,200,成功,h264,1920x1080,29.97002997002997,有音频,1.949
NORTEvisión (1080p),http://amaru.dyndns.org:8870/0.m3u8,,,,Nortevision.es@SD,,,,https://i.imgur.com/C5SYw7B.png,Undefined,1920x1080,iptv-org-all.txt,2112,200,成功,h264,1920x1080,25.0,有音频,2.690
Megavisión Canal 21 (720p),https://mgvchannel21-ioriver-cdn.encoders.immergo.tv/master.m3u8,,,,MegavisionCanal21.sv@SD,,,,https://i.imgur.com/HbdYU9k.png,General,1920x1080,iptv-org-all.txt,1195,200,成功,h264,1920x1080,29.97002997002997,有音频,0.511
North Miami Beach TV (NMBTV) (North Miami Beach FL) (720p),https://cdn3.wowza.com/5/cXdyRHF0Z3kxN0k2/citynmb/G2044_002/playlist.m3u8,,,,NMBTV.us@SD,,,,https://i.imgur.com/HTNoNnh.png,Legislative,1280x720,iptv-org-all.txt,2123,200,成功,h264,1280x720,25.0,有音频,0.926
Oman Sports TV (1080p) [Not 24/7],https://partneta.cdn.mgmlcdn.com/omsport/smil:omsport.stream.smil/chunklist.m3u8,,,,OmanSportsTV.om@SD,,,,https://i.imgur.com/1omi7p8.png,Sports,426x240,iptv-org-all.txt,1538,200,成功,h264,426x240,25.0,有音频,6.102
My Gospel TV,https://streamtv.cmediahosthosting.net:3046/live/mygospeltvlive.m3u8,,,,MyGospelTV.fr@SD,,,,https://mygospeltv.fr/wp-content/uploads/2022/05/MY-GODPEL-TV-e1652783900988.png,Music;Religious,1920x1080,iptv-org-all.txt,1384,200,成功,h264,1920x1080,25.0,有音频,3.282
Persiana Teen,https://kphls.persiana.live/hls/stream.m3u8,,,,PersianaTeen.fr@SD,,,,https://www.lyngsat.com/logo/tv/pp/persiana-teen-fr.png,Kids,1280x720,iptv-org-all.txt,670,200,成功,h264,1280x720,25.0,有音频,2.745
Nittele G Plus (544p),http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs02,,,,NitteleGPlus.jp@SD,,,,https://i.imgur.com/7237pCC.png,Sports,960x544,iptv-org-all.txt,309,200,成功,h264,960x544,29.97002997002997,有音频,0.856
NDR Schleswig-Holstein (720p),https://mcdn.ndr.de/ndr/hls/ndr_fs/ndr_sh/master.m3u8,,,,NDRFernsehen.de@SchleswigHolstein,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Logo_NDR_Fernsehen_2017.svg/512px-Logo_NDR_Fernsehen_2017.svg.png,General,480x270,iptv-org-all.txt,1744,200,成功,h264,480x270,50.0,有音频,15.890
Parlamentsfernsehen 4 (1080p) [Not 24/7],https://bttv-live-z.r53.cdn.tv1.eu/13014bundestag-hk4/_definst_/live/video/hk4_de.smil/playlist.m3u8,,,,Parlamentsfernsehen4.de@SD,,,,https://i.imgur.com/mksEgwx.png,Legislative,480x270,iptv-org-all.txt,5403,200,成功,h264,480x270,50.0,有音频,3.955
NDR Niedersachsen (720p),https://mcdn.ndr.de/ndr/hls/ndr_fs/ndr_nds/master.m3u8,,,,NDRFernsehen.de@Niedersachsen,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Logo_NDR_Fernsehen_2017.svg/512px-Logo_NDR_Fernsehen_2017.svg.png,General,480x270,iptv-org-all.txt,1889,200,成功,h264,480x270,50.0,有音频,14.596
Notisur TV [Not 24/7],https://ss2.tvrdomi.com:1936/notisur/notisur/playlist.m3u8,,,,NotisurTV.do@HD,,,,https://rdomint.com/images/station/300.jpg,General,1280x720,iptv-org-all.txt,1446,200,成功,h264,1280x720,29.97002997002997,有音频,2.298
Network 10,https://network10.livebox.co.in/network10hls/live.m3u8,,,,Network10.in@SD,,,,https://jiotvimages.cdn.jio.com/dare_images/images/Network_10.png,General,1280x720,iptv-org-all.txt,1200,200,成功,h264,1280x720,25.0,有音频,2.826
Oxygen Music (1080p),https://oxygenmusic.hu:2443/hls/oxygenmusic.m3u8,,,,,,,,,Undefined,640x360,iptv-org-all.txt,1653,200,成功,h264,640x360,25.0,有音频,12.377
Ózdi Városi TV (720p) [Not 24/7],http://stream.nmih.hu:7980/live.m3u8,,,,OzdiVarosiTV.hu@SD,,,,https://i.imgur.com/t0Aq3UD.png,General,1280x720,iptv-org-all.txt,1752,200,成功,h264,1280x720,25.0,有音频,1.775
Millbrae Community Television (720p),https://685c08ed6d81a.streamlock.net/live/mp4:MCTV_aac/playlist.m3u8,,,,MCTV.us@SD,,,,https://i.imgur.com/VXbHin6.png,General,1920x1080,iptv-org-all.txt,1000,200,成功,h264,1920x1080,29.97002997002997,有音频,1.085
Mireasa (720p),https://stream1.antenaplay.ro/live/MireasaExtra/playlist.m3u8,,,,Mireasa.ro@SD,,,,https://i.imgur.com/k0VO0LH.png,Series,854x480,iptv-org-all.txt,163,200,成功,h264,854x480,25.0,有音频,3.589
Nour Mariam (576p),https://svs.itworkscdn.net/nour9satlive/livestream/playlist.m3u8,,,,NourMariam.lb@SD,,,,https://i.imgur.com/Ow5Lqh6.jpg,Religious,1024x576,iptv-org-all.txt,497,200,成功,h264,1024x576,25.0,有音频,0.771
Novelas Turcas (1080p),https://d3p1t3yzbr6q5d.cloudfront.net/Novelas_Turcas.m3u8,,,,,,,,,Undefined,1920x1080,iptv-org-all.txt,934,200,成功,h264,1920x1080,29.97002997002997,有音频,1.998
Parlamentsfernsehen 2 (1080p) [Not 24/7],https://bttv-live-z.r53.cdn.tv1.eu/13014bundestag-hk2/_definst_/live/video/hk2_de.smil/playlist.m3u8,,,,Parlamentsfernsehen2.de@SD,,,,https://i.imgur.com/mksEgwx.png,Legislative,480x270,iptv-org-all.txt,5664,200,成功,h264,480x270,50.0,有音频,3.682
OUTflix Movies (1080p),https://dg37ei3o66x3s.cloudfront.net/OutTV_US.m3u8,,,,,,,,,Undefined,1920x1080,iptv-org-all.txt,1507,200,成功,h264,1920x1080,29.97002997002997,有音频,2.454
Óčko (540p),https://ocko-live-dash.ssl.cdn.cra.cz/cra_live2/ocko.stream.1.smil/playlist.m3u8,,,,Ocko.cz@SD,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/%C3%93%C4%8Dko_logo_2012.png/512px-%C3%93%C4%8Dko_logo_2012.png,Music,,iptv-org-all.txt,1882,200,成功,h264,,,有音频,5.681
PBS Kids Pacific (1080p),https://livestream.pbskids.org/out/v1/11f2e6b73eaa4887b3746cb863960e79/pst.m3u8,,,,PBSKidsPacific.us@SD,,,,https://i.imgur.com/ambc9le.png,Education;Kids,416x234,iptv-org-all.txt,114,200,成功,h264,416x234,29.97002997002997,有音频,1.240
Oroszlányi Városi Televízió (720p),https://cloudfront44.lexanetwork.com:1344/relay01/broadcast002.sdp/playlist.m3u8,,,,OroszlanyiVarosiTelevizio.hu@SD,,,,https://i.imgur.com/P0fxUH5.png,General,1280x720,iptv-org-all.txt,315,200,成功,h264,1280x720,30.0,有音频,5.428
NDR Hamburg (720p),https://mcdn.ndr.de/ndr/hls/ndr_fs/ndr_hh/master.m3u8,,,,NDRFernsehen.de@Hamburg,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Logo_NDR_Fernsehen_2017.svg/512px-Logo_NDR_Fernsehen_2017.svg.png,General,480x270,iptv-org-all.txt,2278,200,成功,h264,480x270,50.0,有音频,14.614
Monte Maria (1080p),https://5ca9af4645e15.streamlock.net/montemaria/videomontemaria/playlist.m3u8,,,,MonteMaria.mx@SD,,,,https://i.imgur.com/0rMHbbM.png,Religious,1920x1080,iptv-org-all.txt,1561,200,成功,h264,1920x1080,30.0,有音频,0.661
MyTime Movie Network Germany (1080p),https://appletree-mytimemoviegerman-rakuten.amagi.tv/playlist.m3u8,,,,,,,,,Undefined,1920x1080,iptv-org-all.txt,1054,200,成功,h264,1920x1080,29.97002997002997,有音频,3.658
Mouv' TV,https://raw.githubusercontent.com/Sibprod/streams/main/ressources/dm/py/hls/mouv.m3u8,,,,MouvTV.fr@SD,,,,https://i.imgur.com/64nzKEu.jpg,Music,320x184,iptv-org-all.txt,151,200,成功,h264,320x184,25.0,有音频,1.747
Megavisión TV (480p),http://server3.prostudionetwork.com:1943/megavision/MV/playlist.m3u8,,,,MegaVisionTV.do@SD,,,,https://i.imgur.com/u5ECnZd.png,General,1920x1080,iptv-org-all.txt,1099,200,成功,h264,1920x1080,30.0,有音频,0.989
Omroep Land van Cuijk (720p),https://d3go236bg358u.cloudfront.net/nlpo/clr-nlpo/omroeplandvancuijk/index.m3u8,,,,OmroepLandvanCuijk.nl@SD,,,,https://i.imgur.com/Pt2gXJ1.png,General,1280x720,iptv-org-all.txt,1635,200,成功,h264,1280x720,25.0,有音频,11.033
Nepal 1 (396p),https://d1msejlow1t3l4.cloudfront.net/fta/nepal1/chunks.m3u8,,,,Nepal1.in@SD,,,,https://dtil.tmsimg.com/assets/s143584_ld_h15_aa.png?lock=720x540,Entertainment,704x396,iptv-org-all.txt,1854,200,成功,h264,704x396,25.0,有音频,2.393
NDR Mecklenburg-Vorpommern (720p),https://mcdn.ndr.de/ndr/hls/ndr_fs/ndr_mv/master.m3u8,,,,NDRFernsehen.de@MecklenburgVorpommern,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Logo_NDR_Fernsehen_2017.svg/512px-Logo_NDR_Fernsehen_2017.svg.png,General,480x270,iptv-org-all.txt,2106,200,成功,h264,480x270,50.0,有音频,14.186
Mindanow Network TV (1080p),https://cdn.vegasplus.us/vegas/mmn01/playlist.m3u8,,,,MindanowNetworkTV.ph@SD,,,,https://i.imgur.com/xBlYirh.jpeg,General,1280x720,iptv-org-all.txt,325,200,成功,h264,1280x720,29.97002997002997,有音频,1.988
Nickelodeon Junior,http://151.80.18.177:86/Nickelodeon_Junior/index.m3u8,,,,NickelodeonJunior.fr@SD,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Nickelodeon_Junior.png/512px-Nickelodeon_Junior.png,Kids,1920x1080,iptv-org-all.txt,143,200,成功,h264,1920x1080,25.0,有音频,2.057
Persiana Korea,https://korhls.persiana.live/hls/stream.m3u8,,,,PersianaKorea.fr@SD,,,,https://i.imgur.com/si2ZnIA.png,Movies,1280x720,iptv-org-all.txt,1318,200,成功,h264,1280x720,25.0,有音频,2.706
Misiones Cuatro,https://iptv.ixfo.com.ar:30443/live-HD/MISIONES4/playlist.m3u8,,,,MisionesCuatro.ar@SD,,,,https://i.imgur.com/HXRpRlK.png,General,1280x720,iptv-org-all.txt,2333,200,成功,h264,1280x720,25.0,有音频,4.663
Nativa TV Satipo (720p) [Not 24/7],https://7.innovatestream.pe:19360/nativatv/nativatv.m3u8,,,,NativaTVSatipo.pe@SD,,,,https://i.imgur.com/ScCAgGB.png,General,1280x720,iptv-org-all.txt,2201,200,成功,h264,1280x720,29.97002997002997,有音频,2.383
Nativa (720p) [Not 24/7],https://oneplay.iptvperu.tv:1936/static/nativa1.stream/chunks.m3u8,,,,Nativa.pe@SD,,,,https://i.imgur.com/Y9k9XSO.png,General,1280x720,iptv-org-all.txt,2194,200,成功,h264,1280x720,30.0,有音频,3.466
Outside TV (1080p),https://desdobebr2wri.cloudfront.net/Outside.m3u8,,,,OutsideTV.us,,,,https://i.imgur.com/0UMmG41.png,Outdoor,1920x1080,iptv-org-all.txt,1293,200,成功,h264,1920x1080,29.97002997002997,有音频,1.803
NBC TV (1080p) [Not 24/7],https://205444.global.ssl.fastly.net/64ee8a084b935f9f8a6f8825/live_ab333a6093bc11eeb89fbd81423485b7/index.fmp4.m3u8,,,,NBCTV.pg@SD,,,,https://i.imgur.com/KNaaG5u.png,General,1920x1080,iptv-org-all.txt,390,200,成功,h264,1920x1080,30.0,有音频,5.577
News J (720p) [Not 24/7],https://cdn-3.pishow.tv/live/1279/master.m3u8,,,,NewsJ.in@SD,,,,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_NEWS_J/images/LOGO_HD/image.png,News,424x240,iptv-org-all.txt,218,200,成功,h264,424x240,25.0,有音频,10.371
MiTV (720p),https://rds3.desdeparaguay.net/mitv/mitv/playlist.m3u8,,,,MiTV.py@SD,,,,https://i.imgur.com/sgrEt9z.png,Undefined,1920x1080,iptv-org-all.txt,1263,200,成功,h264,1920x1080,29.97002997002997,有音频,2.118
Melody Hits,https://mumt03.tangotv.in/MELODYHITS/index.m3u8,,,,MelodyHits.ca@SD,,,,https://i.imgur.com/OOMkVrU.png,Music,720x576,iptv-org-all.txt,282,200,成功,h264,720x576,25.0,有音频,10.352
OK Stendal (1080p),http://58bd5b7a98e04.streamlock.net/medienasa-live/ok-stendal_high/playlist.m3u8,,,,OKStendal.de@SD,,,,https://i.imgur.com/s9wo85l.png,General,1920x1080,iptv-org-all.txt,276,200,成功,h264,1920x1080,25.0,有音频,1.767
Pear TV (576p),https://mumt01.tangotv.in/PEARTV/index.m3u8,,,,,,,,,Undefined,704x576,iptv-org-all.txt,2087,200,成功,h264,704x576,25.0,有音频,10.662
Nitida TV (720p) [Not 24/7],https://vs20.live.opencaster.com/bznudxxdtppv/index.m3u8,,,,NitidaTV.do@SD,,,,https://i.imgur.com/z9JkxcM.png,Entertainment,1280x720,iptv-org-all.txt,693,200,成功,h264,1280x720,29.97002997002997,有音频,2.183
NTV+,https://2-fss-1.streamhoster.com/pl_122/201748-1431018-1/chunklist.m3u8,,,,NTVPlus.ca@SD,,,,https://i.imgur.com/YEUhPBv.png,Undefined,854x480,iptv-org-all.txt,75,200,成功,h264,854x480,,有音频,0.468
Mezzo (1080p) [Geo-Blocked],https://viamotionhsi.netplus.ch/live/eds/mezzo/browser-HLS8/mezzo.m3u8,,,,Mezzo.fr@SD,,,,https://i.imgur.com/auNdGeW.png,Music,1280x720,iptv-org-all.txt,3997,200,成功,h264,1280x720,50.0,有音频,11.896
Ondambiental TV (360p),https://stmv4.voxtvhd.com.br/ondastereo/ondastereo/playlist.m3u8,,,,OndambientalTV.co@SD,,,,https://i.imgur.com/u5804Au.jpg,Culture;Music,1280x720,iptv-org-all.txt,1168,200,成功,h264,1280x720,30.0,有音频,1.852
MI Turno TV,https://video.udwn.net:19360/miturnotv/miturnotv.m3u8,,,,MITurnoTV.do@SD,,,,https://imgur.com/uODDaEY.png,General,1920x1080,iptv-org-all.txt,1104,200,成功,h264,1920x1080,30.0,有音频,1.310
Parlamentsfernsehen 3 (1080p) [Not 24/7],https://bttv-live-z.r53.cdn.tv1.eu/13014bundestag-hk3/_definst_/live/video/hk3_de.smil/playlist.m3u8,,,,Parlamentsfernsehen3.de@SD,,,,https://i.imgur.com/mksEgwx.png,Legislative,480x270,iptv-org-all.txt,5548,200,成功,h264,480x270,50.0,有音频,3.674
Memorias TV Tropical (480p) [Geo-blocked],https://video.xtrematv.com:3361/live/memoriastropicallive.m3u8,,,,MemoriasTVTropical.co@SD,,,,https://i.imgur.com/Y9GFDcV.png,Music,852x480,iptv-org-all.txt,471,200,成功,h264,852x480,29.97002997002997,有音频,1.416
Nublevision (720p),https://tv.arkeo.cl:1936/nublevision/nublevision/playlist.m3u8,,,,Nublevision.cl@SD,,,,https://i.imgur.com/nkQyR1X.png,General,1920x1080,iptv-org-all.txt,1198,200,成功,h264,1920x1080,30.0,有音频,3.547
Perform (720p),https://d3shpb2wdlx9qj.cloudfront.net/v1/aenetworks_perform_1/samsungheadend_us/latest/main/hls/playlist.m3u8,,,,,,,,,Undefined,1280x720,iptv-org-all.txt,1626,200,成功,h264,1280x720,29.97002997002997,有音频,2.838
Mechplus (720p),https://mechtvltd-mechplus-1-se.samsung.wurl.tv/playlist.m3u8,,,,,,,,,Undefined,1280x720,iptv-org-all.txt,1445,200,成功,h264,1280x720,29.97002997002997,有音频,2.560
NDTV LANKA (1080p),https://g4wlkqqwl23a-hls-live.5centscdn.com/NDTVLANKA/1ff5fa54d14c3ff6c6bd3918bbb7db5d.sdp/playlist.m3u8,,,,NDTVLANKA.lk@SD,,,,https://i.imgur.com/5cyTVRJ.png,Entertainment,1920x1080,iptv-org-all.txt,1364,200,成功,h264,1920x1080,60.0,有音频,1.777
MTC TV,https://mtchls.wns.live/hls/stream.m3u8,,,,MTC.us@SD,,,,https://i.imgur.com/JxoAR4j.png,Undefined,1280x720,iptv-org-all.txt,740,200,成功,h264,1280x720,25.0,有音频,2.710
Pamir TV (1080p) [Not 24/7],http://live.stream.cdn.pamirtv.com/ptv/d0dbe915091d400bd8ee7f27f0791303.sdp/index.m3u8,,,,PamirTV.ca@SD,,,,https://i.imgur.com/sCBbBOj.png,Culture;Music,1920x1080,iptv-org-all.txt,1298,200,成功,h264,1920x1080,24.0,有音频,1.789
NRG 91 (720p) [Not 24/7],http://tv.nrg91.gr:1935/onweb/live/master.m3u8,,,,NRG91.gr@SD,,,,https://i.imgur.com/1Zl1OJ5.png,Music,1280x720,iptv-org-all.txt,6452,200,成功,h264,1280x720,25.0,有音频,3.462
Newsmax 2 (1080p),https://amg00217-newsmax-newsmax-zeasn-022k9.amagi.tv/playlist.m3u8,,,,Newsmax2.us@SD,,,,https://www.lyngsat.com/logo/tv/nn/newsmax-2-us-ug.png,News,1920x1080,iptv-org-all.txt,860,200,成功,h264,1920x1080,29.97002997002997,有音频,1.899
Onda TV (568p),https://5926fc9c7c5b2.streamlock.net/9040/9040/chunklist_w1373908906.m3u8,,,,OndaTV.it@SD,,,,https://upload.wikimedia.org/wikipedia/it/thumb/9/99/Ondatv.jpg/512px-Ondatv.jpg,General,940x560,iptv-org-all.txt,1402,200,成功,h264,940x560,50.0,有音频,2.547
MY5 (576p),https://stream8.cinerama.uz/1217/tracks-v1a1/playlist.m3u8,,,,MY5.uz@SD,,,,https://i.imgur.com/bjlzu5k.png,Entertainment,1024x576,iptv-org-all.txt,223,200,成功,h264,1024x576,25.0,有音频,4.422
