频道名,地址,回播地址,回播类型,回播天数,tvg-id,tvg-name,国家分组,语言分组,图标,原分组,分辨率,来源文件,检测时间,状态码
陕西新闻资讯,http://gslbmgsplive.miguvideo.com/migu/kailu/sxxwzx/51/20250804/index.m3u8?msisdn=ab7d9eebd1c0a659e880889462fbe454&mdspid=&spid=600572&netType=0&sid=5910022187&pid=2028597139&timestamp=20260523054613&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=956909289&ParentNodeID=-99&assertID=5910022187&client_ip=47.92.227.102&SecurityKey=20260523054613&promotionId=&mvid=5900006710&mcid=500020&playurlVersion=WX-A1-9.5.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=b624a044272ee10e06b511ef8e8f5eca&ddCalcu=abc6ve2a54afaa80e484f2e7121e5eb1600e&sv=10004&ct=android,,,,,,,,,,,CCSH.txt,,660
陕西都市青春,http://gslbmgsplive.miguvideo.com/migu/kailu/sxdsqc/51/20250804/index.m3u8?msisdn=2b7a5c8e631cdcd7d024f41ef3a19dc1&mdspid=&spid=600572&netType=0&sid=5910022190&pid=2028597139&timestamp=20260523054613&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=956909358&ParentNodeID=-99&assertID=5910022190&client_ip=39.98.63.22&SecurityKey=20260523054613&promotionId=&mvid=5900006713&mcid=500020&playurlVersion=WX-A1-9.5.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=68b07bd07fadb78cb71196953c927c24&ddCalcu=4628vcba70b27a9bcd30579f6a9d1b1778bc&sv=10004&ct=android,,,,,,,,,,,CCSH.txt,,660
南京教科,http://gslbmgsplive.miguvideo.com/migu/kailu/nanjingkj/50/20230719/index.m3u8?msisdn=6c349c14f9fdce17fceb17dd6715eef5&mdspid=&spid=699067&netType=0&sid=5910021865&pid=2028597139&timestamp=20260523054608&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=838153729&ParentNodeID=-99&assertID=5910021865&client_ip=39.98.63.22&SecurityKey=20260523054608&promotionId=&mvid=5900006205&mcid=500020&playurlVersion=WX-A1-9.5.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=1e14a4b88450bbad6d8414dc3d8dccc4&ddCalcu=41cevc1ac4xdaa84db38c8d445104b8bda6d&sv=10004&ct=android,,,,,,,,,,,CCSH.txt,,660
南京教科,http://223.247.25.205:1234/838153729,,,,,,,,,,,CCSH.txt,,
南京教科,http://8.135.27.147:1234/838153729,,,,,,,,,,,CCSH.txt,,
陕西都市青春,http://223.247.25.205:1234/956909358,,,,,,,,,,,CCSH.txt,,
南京教科,http://14.153.176.89:1234/838153729,,,,,,,,,,,CCSH.txt,,
陕西都市青春,http://8.135.27.147:1234/956909358,,,,,,,,,,,CCSH.txt,,
南京新闻综合,http://8.135.27.147:1234/838109047,,,,,,,,,,,CCSH.txt,,
南通新闻综合,http://gslbmgsplive.miguvideo.com/migu/kailu/ntxwzh/51/20250604/index.m3u8?msisdn=1cd7151fd1b4225982690d6797716b97&mdspid=&spid=699067&netType=0&sid=5910022178&pid=2028597139&timestamp=20260523054612&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=955227985&ParentNodeID=-99&assertID=5910022178&client_ip=39.98.63.22&SecurityKey=20260523054612&promotionId=&mvid=5900006706&mcid=500020&playurlVersion=WX-A1-9.5.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=865869547576f3e3901290d67397bafd&ddCalcu=d8f6va5ab8l76a99357467d507962f130e93&sv=10004&ct=android,,,,,,,,,,,CCSH.txt,,660
南京新闻综合,http://14.153.176.89:1234/838109047,,,,,,,,,,,CCSH.txt,,
南京新闻综合,http://223.247.25.205:1234/838109047,,,,,,,,,,,CCSH.txt,,
南通新闻综合,http://8.135.27.147:1234/955227985,,,,,,,,,,,CCSH.txt,,
陕西都市青春,http://110.154.192.30:7788/956909358,,,,,,,,,,,CCSH.txt,,
陕西都市青春,http://59.110.175.70:10000/956909358,,,,,,,,,,,CCSH.txt,,
南通新闻综合,http://14.153.176.89:1234/955227985,,,,,,,,,,,CCSH.txt,,
南通新闻综合,http://110.154.192.30:7788/955227985,,,,,,,,,,,CCSH.txt,,
南京教科,http://59.110.175.70:10000/838153729,,,,,,,,,,,CCSH.txt,,
南通新闻综合,http://223.247.25.205:1234/955227985,,,,,,,,,,,CCSH.txt,,
南通新闻综合,http://59.110.175.70:10000/955227985,,,,,,,,,,,CCSH.txt,,
陕西新闻资讯,http://110.154.192.30:7788/956909289,,,,,,,,,,,CCSH.txt,,
南京教科,http://110.154.192.30:7788/838153729,,,,,,,,,,,CCSH.txt,,
山东教育,http://gslbmgsplive.miguvideo.com/migu/kailu/sdjyws/50/20250915/index.m3u8?msisdn=20260522160022ae29d6cf6d844e32937e0bf68661e0c1&mdspid=&spid=600697&netType=0&sid=5910022199&pid=2028597139&timestamp=20260522160022&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=609154353&ParentNodeID=-99&assertID=5910022199&client_ip=159.75.12.57&SecurityKey=20260522160022&promotionId=&mvid=2200208305&mcid=500020&playurlVersion=WX-A1-9.5.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=808ab550a4aa8c20bc31de98dc71d32b&ddCalcu=b820e382da91b075c5d08a94eada183cc2b0,,,,,,,,,,,CCSH.txt,,660
淮安新闻综合,http://gslbmgsplive.miguvideo.com/wd_r2/jstv/haxinwenzonghe/600/index.m3u8?msisdn=c6f8c6c5579576a35abab1cde5946545&mdspid=&spid=699067&netType=0&sid=5500469363&pid=2028597139&timestamp=20260523054610&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=639731826&ParentNodeID=-99&assertID=5500469363&client_ip=39.98.63.22&SecurityKey=20260523054610&promotionId=&mvid=5102012618&mcid=500020&playurlVersion=WX-A1-9.5.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=dc0d7e95d996ed9284083ef78340af35&ddCalcu=5d3cvf0aadk07a4e39857df9e9368e0d4982&sv=10004&ct=android,,,,,,,,,,,CCSH.txt,,660
山东教育,http://gslbmgsplive.miguvideo.com/migu/kailu/sdjyws/51/20250915/index.m3u8?msisdn=a57a86351ca0d859cf449ca5c9c9b2fc&mdspid=&spid=600697&netType=0&sid=5910022199&pid=2028597139&timestamp=20260523054635&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=609154353&ParentNodeID=-99&assertID=5910022199&client_ip=39.98.63.22&SecurityKey=20260523054635&promotionId=&mvid=2200208305&mcid=500020&playurlVersion=WX-A1-9.5.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=a8c25a8a165af9b4a7c2eba8d779ec1e&ddCalcu=ea18vccae2b95a7a78da81a6b5ea2fc97ba4&sv=10004&ct=android,,,,,,,,,,,CCSH.txt,,660
淮安新闻综合,http://14.153.176.89:1234/639731826,,,,,,,,,,,CCSH.txt,,
淮安新闻综合,http://8.135.27.147:1234/639731826,,,,,,,,,,,CCSH.txt,,
山东教育,http://gslbmgsplive.miguvideo.com/migu/kailu/sdjyws/50/20250915/index.m3u8?msisdn=202605220001252deedf85b962455b9df237acaf5ffb42&mdspid=&spid=600697&netType=0&sid=5910022199&pid=2028597139&timestamp=20260522000125&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=609154353&ParentNodeID=-99&assertID=5910022199&client_ip=159.75.12.57&SecurityKey=20260522000125&promotionId=&mvid=2200208305&mcid=500020&playurlVersion=ZQ-A1-9.5.1-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=cf8f39ce4dc006285ae3f34c80e77bb8&ddCalcu=8cbfeb827f9730e90c8ec44d3cf030e6a258,,,,,,,,,,,CCSH.txt,,660
淮安新闻综合,http://223.247.25.205:1234/639731826,,,,,,,,,,,CCSH.txt,,
陕西都市青春,http://14.153.176.89:1234/956909358,,,,,,,,,,,CCSH.txt,,
淮安新闻综合,http://110.154.192.30:7788/639731826,,,,,,,,,,,CCSH.txt,,
长沙新闻频道,http://phonehwei.qing.mgtv.com/nn_live/nn_x64/dWlwPTEwNi4xNC4zOC41NSZ0ZXJtPTUmcWlkPSZyYXV0aF9lbmFibGU9b2ZmJmNkbmV4X2lkPWh3X3Bob25lJmNocz0mZGVmPTEmcz1jODU3N2FkNDdmNzc0MTFiOGJkODIyMTJkOTEyNmMxMiZ1aWQ9JnV1aWQ9ZWE3ZDI0Yzc4OWQ3ZDcwMzBkYjE2MGZhM2JkOTAxZjgtNmEwZTI2Mzcmdj0yJmFzPTAmZXM9MTc3OTM5MDA3Ng,,,,,/CSXWMPP360.m3u8,,,,,,CCSH.txt,,404
湖南爱晚,http://phonehwei.qing.mgtv.com/nn_live/nn_x64/dWlwPTEwNi4xNC4zOC41NSZ0ZXJtPTUmcWlkPSZyYXV0aF9lbmFibGU9b2ZmJmNkbmV4X2lkPWh3X3Bob25lJmNocz0mZGVmPTEmcz04NDhmYWYyOTNiMWU3OTU0OTVlZWFjMTQ2NDIzNmY3MyZ1aWQ9JnV1aWQ9OGYzOTY4MjhhN2NlZGNmYzNkYmZlNjI4MmZiYTM4MDAtNmEwZTI2Mzcmdj0yJmFzPTAmZXM9MTc3OTU4NzcxMg,,,,,/HNGGMPP360.m3u8,,,,,,CCSH.txt,,404
溧水新闻综合,http://223.247.25.205:1234/639737327,,,,,,,,,,,CCSH.txt,,
陕西体育休闲,http://8.135.27.147:1234/956909356,,,,,,,,,,,CCSH.txt,,
溧水新闻综合,http://8.135.27.147:1234/639737327,,,,,,,,,,,CCSH.txt,,
溧水新闻综合,http://14.153.176.89:1234/639737327,,,,,,,,,,,CCSH.txt,,
