频道名,地址,回播地址,回播类型,回播天数,tvg-id,tvg-name,国家分组,语言分组,图标,原分组,分辨率,来源文件,检测时间,状态码
LN247 (1080p),https://go5lmb6oyawb-hls-live.5centscdn.com/station/3dfd3752af3d7aec5c53992c2da3a316.sdp/playlist.m3u8,,,,LN247.ng@SD,,,,https://i.imgur.com/s6PUehQ.jpg,News,,iptv-org-all.txt,,404
Max (576p),http://5.254.89.106:80/8882/index.m3u8,,,,Max.al@HD,,,,https://i.imgur.com/bJ13Rmt.png,Movies,,iptv-org-all.txt,,404
Kanal 7 (720p),https://kanal7.blutv.com/blutv_kanal7_live/live.m3u8,,,,Kanal7.tr@SD,,,,https://i.imgur.com/0gq9xOm.png,Entertainment,,iptv-org-all.txt,,421
MS NOW (720p),http://cdn.haititivi.com/MSNBC/index.m3u8,,,,MSNOW.us@SD,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c2/MS_NOW_logo.svg/960px-MS_NOW_logo.svg.png,News,,iptv-org-all.txt,,404
Melody FM (720p) [Not 24/7],https://cdn3.wowza.com/1/OVRrOWxXUEswS2Yv/eGVxSWZy/hls/live/playlist.m3u8,,,,MelodyFM.jo@SD,,,,https://i.imgur.com/J8omcNz.png,Music,,iptv-org-all.txt,,404
Kanal 5 (360p),https://s2.teve.mk/tvstanici/2/playlist.m3u8,,,,Kanal5.mk@SD,,,,https://i.imgur.com/Qw7N3S2.png,General,,iptv-org-all.txt,,
Magnificent Movies Network,https://mmn1-301f.kxcdn.com/hls/MMN-HLS.m3u8,,,,MagnificentMoviesNetwork.us@SD,,,,https://i.imgur.com/CXjo8kn.png,Movies;Shop,,iptv-org-all.txt,,404
Kingsview TV (1080p),https://j78dp6reyq5r-hls-live.5centscdn.com/4896_push_1963_001/00cb1f2e4ff89048f2e77e26940c00e6.sdp/playlist.m3u8,,,,KingsviewTV.ng@SD,,,,https://i.imgur.com/py1XOXX.png,Entertainment,,iptv-org-all.txt,,404
Mereja TV,https://g4wlkqp8l23a-hls-live.5centscdn.com/MerejaTV/955ad3298db330b5ee880c2c9e6f23a0.sdp/playlist.m3u8,,,,MerejaTV.et@SD,,,,https://i.imgur.com/PaAacxF.png,News,,iptv-org-all.txt,,404
Kino 24 (720p),http://sirius.greenhosting.ru/Kino24Ru/video.m3u8,,,,Kino24.ru@SD,,,,https://i.imgur.com/QAdDARF.png,Movies,,iptv-org-all.txt,,
Kus-Kus,https://dash2.antik.sk/live/test_kuskus_tv_atktv/playlist.m3u8,,,,KusKus.ua@SD,,,,https://i.imgur.com/4a4qX0P.png,Undefined,,iptv-org-all.txt,,404
MKK Web TV (720p) [Not 24/7],https://video01.logicahost.com.br/mkkwebtv/mkkwebtv/playlist.m3u8,,,,MKKWebTV.br@SD,,,,https://i.imgur.com/A8Yhtid.png,General,,iptv-org-all.txt,,404
MNCTV HD (720p),https://mncmedia.malingtv.workers.dev/mnctv.m3u8,,,,MNCTV.id@HD,,,,https://i.imgur.com/SK8pjQy.png,General,,iptv-org-all.txt,,404
Logos TV Salud (720p) [Not 24/7],https://streamer1.streamhost.org/salive/logossaludH/playlist.m3u8,,,,LogosTVSalud.es@SD,,,,https://i.imgur.com/qkHrttj.png,Lifestyle,,iptv-org-all.txt,,404
Logos TV Estudio (720p) [Not 24/7],https://streamer1.streamhost.org/salive/logosdirectaH/playlist.m3u8,,,,LogosTVEstudio.es@SD,,,,https://i.imgur.com/qkHrttj.png,Religious,,iptv-org-all.txt,,404
MNM (720p),https://live-radio-cf-vrt.akamaized.net/groupa/live/bac277a1-306d-44a0-8e2e-e5b9c07fa270/live.isml/.m3u8,,,,MNM.be@SD,,,,https://i.imgur.com/L4cD18H.png,Music,,iptv-org-all.txt,,400
Maxima TV,https://maximatv.net/hls/stream.m3u8,,,,MaximaTV.ve@SD,,,,https://i.imgur.com/HMZRVL5.jpeg,Entertainment,,iptv-org-all.txt,,404
LaXitosa Panama (360p) [Not 24/7],https://stmvideo2.livecastv.com/lax953/lax953/playlist.m3u8,,,,LaXitosaPanama.pa@SD,,,,https://i.imgur.com/Pt4F9Xz.png,Music,,iptv-org-all.txt,,404
