频道名,地址,回播地址,回播类型,回播天数,tvg-id,tvg-name,国家分组,语言分组,图标,原分组,分辨率,来源文件,检测时间,状态码
Caracol TV (1080p),http://45.171.108.253:8888/CARACOL/index.m3u8,,,,CaracolTV.co@SD,,,,https://i.imgur.com/WbfdJbk.png,General,,iptv-org-all.txt,,404
Carinosa TV (720p) [Not 24/7],https://cdn.streamhispanatv.net:3110/live/carinosatvlive.m3u8,,,,CarinosaTV.gt@SD,,,,https://i.imgur.com/13Kb6Lp.png,General,,iptv-org-all.txt,,
Beyaz TV (720p) [Not 24/7],https://mn-nl.mncdn.com/blutv_beyaztv2/live.m3u8,,,,BeyazTV.tr@SD,,,,https://i.imgur.com/uykIdML.png,Undefined,,iptv-org-all.txt,,
Canal Extremadura (576p) [Not 24/7],https://cdnlive.codev8.net/canalextremaduralive/smil:channel1DVR.smil/playlist.m3u8?DVR=,,,,CanalExtremadura.es@SD,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/CEXMA_new.png/500px-CEXMA_new.png,General;Public,,iptv-org-all.txt,,404
Bonce TV (480p) [Not 24/7],https://seswa.bonce.tv/hls/bonceswa.m3u8,,,,BonceTV.cw@SD,,,,https://i.imgur.com/7cVkllH.png,Entertainment,,iptv-org-all.txt,,404
C9N (720p),https://d2b5h5wyivfnfl.cloudfront.net/live/48f53430-9014-4459-a048-6169dac14140/ts:abr.m3u8,,,,C9N.py@SD,,,,https://i.imgur.com/iXkwP31.png,News,,iptv-org-all.txt,,
Charapa TV (720p),https://live-evg10.tv360.bitel.com.pe/bitel/charapatvSRT/playlist.m3u8,,,,CharapaTV.pe@SD,,,,https://i.imgur.com/tFRmMkf.png,General,,iptv-org-all.txt,,404
Canal 9 Litoral (720p),https://stream.arcast.live/ahora/ahora/playlist.m3u8,,,,Canal9Litoral.ar@SD,,,,https://upload.wikimedia.org/wikipedia/commons/a/ad/Canal_9_Litoral_2021.png,Undefined,,iptv-org-all.txt,,404
Canal 9 Cosespu,https://video2.lhdserver.es/canal9cosespu/live.m3u8,,,,Canal9Cosespu.co@SD,,,,https://i.imgur.com/w5e1d8k.png,General,,iptv-org-all.txt,,404
Cartago Medios TV (720p) [Not 24/7],https://acceso.mediosdecostarica.com:3511/stream/play.m3u8,,,,CartagoMediosTV.cr@SD,,,,https://i.imgur.com/Vcd40AL.png,General,,iptv-org-all.txt,,
