频道名,地址,回播地址,回播类型,回播天数,tvg-id,tvg-name,国家分组,语言分组,图标,原分组,分辨率,来源文件,检测时间,状态码
VTV Fuzesabony (720p) [Not 24/7],https://stream.nmih.hu:7962/live.m3u8,,,,VTVFuzesabony.hu@SD,,,,https://i.imgur.com/IoHyW7w.png,Undefined,,iptv-org-all.txt,,
TV Sei (576p) [Not 24/7],http://185.202.128.1:1935/Tv6Stream/tv6TV.stream/playlist.m3u8,,,,TVSei.it@SD,,,,https://i.imgur.com/H8fklOG.png,Undefined,,iptv-org-all.txt,,404
UDG TV (720p) [Not 24/7],https://liveos.bytecazt.com/udgtv/streams/cfprivq23akg00a7ke2g_d306m7q9io6g00fsq3cg_.m3u8,,,,UDGTV.mx@SD,,,,https://i.imgur.com/QKvINA6.png,General,,iptv-org-all.txt,,404
UEBI TV Online (720p) [Not 24/7],https://ventaxtv.com:3575/live/uebilive.m3u8,,,,UEBITVOnline.ec@SD,,,,https://i.imgur.com/Tf0BF2q.jpg,Education,,iptv-org-all.txt,,
WITN22 (1080p) [Not 24/7],https://witn.cablecast.tv/live-4/live/live.m3u8,,,,WITN22.us@SD,,,,https://i.imgur.com/Esu8PyB.png,General,,iptv-org-all.txt,,404
TV Independencia (1080p),https://stream.oursnetworktv.com/latin/tvindependencia/playlist.m3u8,,,,TVIndependencia.mx@SD,,,,https://i.imgur.com/kuyQvUP.png,General,,iptv-org-all.txt,,404
Vallenato Internacional (720p) [Not 24/7],https://59a564764e2b6.streamlock.net/vallenato/vallenatom/playlist.m3u8,,,,VallenatoInternacional.us@SD,,,,https://i.imgur.com/rVKroNW.png,Music,,iptv-org-all.txt,,
TV Kaliente (720p),https://lbgo.bozztv.com/ssh101/ssh101/kalientecusco/playlist.m3u8,,,,TVKaliente.pe@SD,,,,https://i.imgur.com/MFQpLuQ.png,Entertainment,,iptv-org-all.txt,,404
TV Libertad (720p),https://stream.oursnetworktv.com/latin/tvlibertad/playlist.m3u8,,,,TVLibertad.mx@SD,,,,https://i.imgur.com/yvbhH8c.png,General,,iptv-org-all.txt,,404
Villa Altagracia TV (1080p) [Not 24/7],https://stream.inliveserver.com:19360/8004/8004.m3u8,,,,VillaAltagraciaTV.do@SD,,,,https://i.imgur.com/uQAeKKa.png,General,,iptv-org-all.txt,,404
W Polsce PL (720p),https://str.onnetwork.tv/hls/onnet-358726_hi/index.m3u8,,,,WPolscePL.pl@SD,,,,https://i.imgur.com/HQ8UyhL.png,Undefined,,iptv-org-all.txt,,404
TVGracia,https://vs20.live.opencaster.com/diego_57244803/index.m3u8,,,,TVGracia.co@SD,,,,https://i.imgur.com/tMl4ISO.png,Religious,,iptv-org-all.txt,,404
TV Shenja [Geo-blocked],https://vipottbpkstream.vip.hr/Content/onevip-hls/Live/Channel(TV_Shenja)/index.m3u8,,,,TVShenja.mk@SD,,,,https://i.imgur.com/JsdUpB8.png,Undefined,,iptv-org-all.txt,,
Waldivision Internacional,https://media.streambrothers.com:19360/8308/8308.m3u8,,,,WaldivisionInternacional.hn@SD,,,,https://i.imgur.com/NB8pfpb.png,General,,iptv-org-all.txt,,404
TV Sim Sao Mateus (720p),https://5cf4a2c2512a2.streamlock.net/8236/8236/playlist.m3u8,,,,TVSimSaoMateus.br@SD,,,,https://i.imgur.com/t5oUK3C.png,News,,iptv-org-all.txt,,404
UNAH UTV (360p) [Not 24/7],https://live-utv.unah.edu.hn/web/salida.m3u8,,,,UNAHUTV.hn@SD,,,,https://i.imgur.com/GhzaYbK.png,Undefined,,iptv-org-all.txt,,404
TV Liberdade (720p) [Not 24/7],https://srv1.paineldevideo.com/liberdaderadioetv/liberdaderadioetv/playlist.m3u8,,,,TVLiberdade.br@SD,,,,https://i.imgur.com/W6bHHqE.png,Undefined,,iptv-org-all.txt,,
VIP TV (720p),https://ed5ov1.live.opencaster.com/bkyqeDgfaukC/index.m3u8,,,,VIPTV.aw@SD,,,,https://i.imgur.com/6N0qITv.png,Music,,iptv-org-all.txt,,404
VIP News (360p),https://live.vipnews24x7.co.in/vipnews24x7/d0dbe915091d400bd8ee7f27f0791303.sdp/playlist.m3u8,,,,VIPNews.in@SD,,,,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_VIP_NEWS/images/LOGO_HD/image.png,News,,iptv-org-all.txt,,401
TV Rivera [Not 24/7],https://movil.ejeserver.com/live/tvrivera.m3u8,,,,TVRivera.co@SD,,,,https://i.imgur.com/BmwZNWm.png,General,,iptv-org-all.txt,,404
TVIKIM (1080p),https://live.mana2.my/TvIkim/index.m3u8?auth_key=1745177920-648b7df03f404bc4ac20e90e96f817eb-0-35d3be6e85a129ce175b39a9819ca942&token=1745177920-648b7df03f404bc4ac20e90e96f817eb-0-35d3be6e85a129ce175b39a9819ca942,,,,TVIKIM.my@SD,,,,https://i.imgur.com/X6JKNEE.png,Undefined,,iptv-org-all.txt,,
TVRS (576p) [Not 24/7],http://wms.shared.streamshow.it:1935/tvrs/tvrs/live.m3u8,,,,TVRS.it@SD,,,,https://i.imgur.com/6bxtL6D.png,Undefined,,iptv-org-all.txt,,404
TV Lux (Slovakia) (720p) [Not 24/7],https://stream.tvlux.sk/lux/ngrp:lux.stream_all/playlist.m3u8,,,,TVLux.sk@SD,,,,https://i.imgur.com/mAMyTkq.png,Undefined,,iptv-org-all.txt,,404
Unica TV (720p) [Not 24/7],https://cdn.streamhispanatv.net:3642/live/unicatvlive.m3u8,,,,UnicaTV.gt@SD,,,,https://i.imgur.com/VE5OrU7.png,Undefined,,iptv-org-all.txt,,
TVL (720p) [Not 24/7],https://live.mariatvcdn.com/mariatvcdn/70564e1c6884c007c76f0c128d679eed.sdp/playlist.m3u8,,,,TVL.it@SD,,,,https://i.imgur.com/2wkSHNI.png,Undefined,,iptv-org-all.txt,,404
TV Sol Comunidade (480p) [Not 24/7],http://streaming03.zas.media:1935/tvsol/tvsol/playlist.m3u8,,,,TVSolComunidade.br@SD,,,,https://i.imgur.com/5cGnb4r.png,Undefined,,iptv-org-all.txt,,404
WATC-DT 57.2 (720p),https://uni01rtmp.tulix.tv/watc57-2/watc57-2/playlist.m3u8,,,,WATCDT572.us@HD,,,,https://i.imgur.com/RAfuLul.png,Undefined,,iptv-org-all.txt,,404
TV Sul de Minas (720p),https://5cf4a2c2512a2.streamlock.net/tvsuldeminas/tvsuldeminas/playlist.m3u8,,,,TVSuldeMinas.br@SD,,,,https://i.imgur.com/hPh8cxK.png,General,,iptv-org-all.txt,,404
