频道名,地址,回播地址,回播类型,回播天数,tvg-id,tvg-name,国家分组,语言分组,图标,原分组,分辨率,来源文件,检测时间,状态码
过往1908 8721095,https://live.ottiptv.cc/douyu/8721095,,,,,,,,,,,tvbwipv_4.txt,,
聚聚聚一个月4105989,https://live.ottiptv.cc/douyu/4105989,,,,,,,,,,,tvbwipv_4.txt,,
云顶之弈,https://live.ottiptv.cc/douyu/522423,,,,,,,,,,,tvbwipv_4.txt,,
当铁手团遇到光复社5875025,https://live.ottiptv.cc/douyu/5875025,,,,,,,,,,,tvbwipv_4.txt,,
龍組队长天昊1487654,https://live.ottiptv.cc/douyu/1487654,,,,,,,,,,,tvbwipv_4.txt,,
万事通熊猫7812810,https://live.ottiptv.cc/douyu/7812810,,,,,,,,,,,tvbwipv_4.txt,,
当幽兰剑遇上链子刀6027991,https://live.ottiptv.cc/douyu/6027991,,,,,,,,,,,tvbwipv_4.txt,,
王者荣耀,https://live.ottiptv.cc/douyu/1863767,,,,,,,,,,,tvbwipv_4.txt,,
师落6911044,https://live.ottiptv.cc/douyu/6911044,,,,,,,,,,,tvbwipv_4.txt,,
baby丶贝贝431460,https://live.ottiptv.cc/douyu/431460,,,,,,,,,,,tvbwipv_4.txt,,
奇光主播8009547,https://live.ottiptv.cc/douyu/8009547,,,,,,,,,,,tvbwipv_4.txt,,
网神影厅508118,https://live.ottiptv.cc/douyu/508118,,,,,,,,,,,tvbwipv_4.txt,,
和平精英,https://live.ottiptv.cc/douyu/999,,,,,,,,,,,tvbwipv_4.txt,,
博斯魅力,https://4gtv.dxjc.pp.ua/litv-longturn04/index.m3u8,,,,,,,,,,,tvbwipv_4.txt,,
小毅主播q6906628,https://live.ottiptv.cc/douyu/6906628,,,,,,,,,,,tvbwipv_4.txt,,
晓晓666666 426517,https://live.ottiptv.cc/douyu/426517,,,,,,,,,,,tvbwipv_4.txt,,
奇光主播q12560807,https://live.ottiptv.cc/douyu/12560807,,,,,,,,,,,tvbwipv_4.txt,,
悠悠爱电影,https://live.ottiptv.cc/huya/30611864,,,,,,,,,,,tvbwipv_4.txt,,
永远快乐的小美女6091425,https://live.ottiptv.cc/douyu/6091425,,,,,,,,,,,tvbwipv_4.txt,,
牛叔说电影2758565,https://live.ottiptv.cc/douyu/2758565,,,,,,,,,,,tvbwipv_4.txt,,
我砸晕了牛顿奥1218414,https://live.ottiptv.cc/douyu/1218414,,,,,,,,,,,tvbwipv_4.txt,,
贾贵队长真男神299854,https://live.ottiptv.cc/douyu/299854,,,,,,,,,,,tvbwipv_4.txt,,
懒猫是只喵260322,https://live.ottiptv.cc/douyu/260322,,,,,,,,,,,tvbwipv_4.txt,,
英雄联盟,https://live.ottiptv.cc/douyu/288016,,,,,,,,,,,tvbwipv_4.txt,,
米尼影院7642724,https://live.ottiptv.cc/douyu/7642724,,,,,,,,,,,tvbwipv_4.txt,,
怡宝妹妹丶434971,https://live.ottiptv.cc/douyu/434971,,,,,,,,,,,tvbwipv_4.txt,,
小毅主播e11851549,https://live.ottiptv.cc/douyu/11851549,,,,,,,,,,,tvbwipv_4.txt,,
DOTA2,https://live.ottiptv.cc/douyu/3811559,,,,,,,,,,,tvbwipv_4.txt,,
苹果Zei妖2793084,https://live.ottiptv.cc/douyu/2793084,,,,,,,,,,,tvbwipv_4.txt,,
伊太刀刀747764,https://live.ottiptv.cc/douyu/747764,,,,,,,,,,,tvbwipv_4.txt,,
跑跑卡丁车手游,https://live.ottiptv.cc/douyu/6672862,,,,,,,,,,,tvbwipv_4.txt,,
绝地求生,https://live.ottiptv.cc/douyu/100,,,,,,,,,,,tvbwipv_4.txt,,
cs go,https://live.ottiptv.cc/douyu/601514,,,,,,,,,,,tvbwipv_4.txt,,
奇光主播e11849873,https://live.ottiptv.cc/douyu/11849873,,,,,,,,,,,tvbwipv_4.txt,,
Poison丶冰冰74374,https://live.ottiptv.cc/douyu/74374,,,,,,,,,,,tvbwipv_4.txt,,
博斯魅力,http://tw-ty-line-11-1-5.sudatech.store:20319/litv-longturn04/index.m3u8?proxy=true,,,,,,,,,,,tvbwipv_4.txt,,
Only丶邵氏4246519,https://live.ottiptv.cc/douyu/4246519,,,,,,,,,,,tvbwipv_4.txt,,
跑跑卡丁车,https://live.ottiptv.cc/douyu/7722576,,,,,,,,,,,tvbwipv_4.txt,,
一把钢刀镇斗虞7356023,https://live.ottiptv.cc/douyu/7356023,,,,,,,,,,,tvbwipv_4.txt,,
苹果Zei甜1174353,https://live.ottiptv.cc/douyu/1174353,,,,,,,,,,,tvbwipv_4.txt,,
mn静静nm5668371,https://live.ottiptv.cc/douyu/5668371,,,,,,,,,,,tvbwipv_4.txt,,
周星星,https://live.ottiptv.cc/huya/11342412,,,,,,,,,,,tvbwipv_4.txt,,
橙記Orange丶4549169,https://live.ottiptv.cc/douyu/4549169,,,,,,,,,,,tvbwipv_4.txt,,
7喜先生,https://live.ottiptv.cc/huya/11342421,,,,,,,,,,,tvbwipv_4.txt,,
萌小鬼3928,https://live.ottiptv.cc/douyu/3928,,,,,,,,,,,tvbwipv_4.txt,,
竹叶的熊猫3870925,https://live.ottiptv.cc/douyu/3870925,,,,,,,,,,,tvbwipv_4.txt,,
粤语电影丶1226741,https://live.ottiptv.cc/douyu/1226741,,,,,,,,,,,tvbwipv_4.txt,,
CF穿越火线,https://live.ottiptv.cc/douyu/5388537,,,,,,,,,,,tvbwipv_4.txt,,
单纯的顺才少爷10084875,https://live.ottiptv.cc/douyu/10084875,,,,,,,,,,,tvbwipv_4.txt,,
蕃薯粥粥煮好了11878141,https://live.ottiptv.cc/douyu/11878141,,,,,,,,,,,tvbwipv_4.txt,,
