频道名,地址,回播地址,回播类型,回播天数,tvg-id,tvg-name,国家分组,语言分组,图标,原分组,分辨率,来源文件,检测时间,状态码
T+E (720p),http://185.246.209.113/T+E/index.m3u8,,,,TPlusE.ca@SD,,,,https://upload.wikimedia.org/wikipedia/en/4/4e/T%2BE_Television.png,Series,,iptv-org-all.txt,,
Telavision (720p),https://stream.oursnetworktv.com/latin/telaVision/playlist.m3u8,,,,Telavision.hn@SD,,,,https://i.imgur.com/vzjqAZh.jpg,General,,iptv-org-all.txt,,404
The Parliamentary Channel (720p) [Not 24/7],https://zns-edge1.streamcomedia.cloud/abr_parliamentarychannel/abr-parliament_streams/playlist.m3u8,,,,TheParliamentaryChannel.bs@SD,,,,https://i.imgur.com/ZQagV0x.png,Legislative,,iptv-org-all.txt,,404
TELE 4 Ojocaliente (720p),https://stream.oursnetworktv.com/latin/encoder53/playlist.m3u8,,,,TELE4Ojocaliente.mx@SD,,,,https://i.imgur.com/TkzIqR2.jpg,General,,iptv-org-all.txt,,404
TNT HD (1080p),http://45.153.24.78/TNT/index.m3u8,,,,TNT.ru@HD,,,,https://i.imgur.com/T4A6rEI.png,Entertainment,,iptv-org-all.txt,,404
Sultra TV (720p) [Not 24/7],http://122.248.43.242:1935/SULTRATV/_definst_/myStream/playlist.m3u8,,,,SultraTV.id@SD,,,,https://i.imgur.com/cmpbNJz.png,Undefined,,iptv-org-all.txt,,404
TeleMia Extra (576p),https://playerssl.telemia.tv/fileadmin/hls/TelemiaExtra/telemiaextra_mediachunks.m3u8,,,,TeleMiaExtra.it@SD,,,,https://upload.wikimedia.org/wikipedia/commons/a/a6/Telemia.png,Undefined,,iptv-org-all.txt,,404
TV Canal Sur (720p) [Not 24/7],https://streamtvs.tvcanalsur.com.do/hls/index_720.m3u8,,,,TVCanalSur.do@SD,,,,,Entertainment,,iptv-org-all.txt,,404
Tele 1 (1080p),https://tele1-live.ercdn.net/tele1/tele1.m3u8,,,,Tele1.tr@SD,,,,https://upload.wikimedia.org/wikipedia/tr/4/43/Tele1_logosu.png,Undefined,,iptv-org-all.txt,,404
Transformers TV (720p),https://jmp2.uk/plu-60fb053712f22a0007ff14d2.m3u8,,,,TransformersTV.us@SD,,,,https://images.pluto.tv/channels/63da36dea995710008727d4d/colorLogoPNG.png,Kids,,iptv-org-all.txt,,404
Transformers TV CA,https://jmp2.uk/plu-63da36dea995710008727d4d.m3u8,,,,TransformersTV.us@CA,,,,https://images.pluto.tv/channels/63da36dea995710008727d4d/colorLogoPNG.png,Kids,,iptv-org-all.txt,,404
Summer of Movies,https://jmp2.uk/plu-6654adb1f99922000854388c.m3u8,,,,SummerofMovies.us@CA,,,,https://images.pluto.tv/channels/6654adb1f99922000854388c/colorLogoPNG.png,Movies,,iptv-org-all.txt,,404
Sudarshan News (1080p),https://ott.livelegitpro.in/sudarshannews/sudarshannews/tracks-v1/index.fmp4.m3u8,,,,SudarshanNews.in@SD,,,,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_SUDARSHAN_NEWS/images/LOGO_HD/image.png,News,,iptv-org-all.txt,,404
TV3 (Samoa) (720p) [Not 24/7],https://customer-ezarl905qqr949qs.cloudflarestream.com/856e914abd09e036ce9ce4fa649278b2/manifest/video.m3u8,,,,TV3.ws@SD,,,,https://i.imgur.com/VT2Tqmr.png,General,,iptv-org-all.txt,,404
Tele Dajabon TV (720p) [Not 24/7],https://5790d294af2dc.streamlock.net/dajabon/dajabon/playlist.m3u8,,,,TeleDajabonTV.do@HD,,,,https://www.vivalivetv.com/public/files/shows/0/1/3822-294x165-FFFFFF.jpg,General,,iptv-org-all.txt,,404
TV2 (Malaysia) (1080p),https://live.mana2.my/Tv2/index.m3u8?auth_key=1745177833-e4f0090e3d3b4ed1b2b4f5df87a24d34-0-d43f8be1101f9bb00363d62de6514e4d&token=1745177833-e4f0090e3d3b4ed1b2b4f5df87a24d34-0-d43f8be1101f9bb00363d62de6514e4d,,,,TV2.my@SD,,,,https://i.imgur.com/LGEdeyJ.png,General,,iptv-org-all.txt,,
Suke TV (720p),https://live.mana2.my/SukeTv/index.m3u8?auth_key=1745177878-c9b78020e8d64aac92e7d5db06493530-0-951f497899c978ee5fbc2f1375671272&token=1745177878-c9b78020e8d64aac92e7d5db06493530-0-951f497899c978ee5fbc2f1375671272,,,,SukeTV.my@SD,,,,https://i.imgur.com/hCwH3s0.png,Shop,,iptv-org-all.txt,,
teleMonteneve (480p) [Not 24/7],http://wms.shared.streamshow.it:1935/telemonteneve/telemonteneve/live.m3u8,,,,teleMonteneve.it@SD,,,,https://i.imgur.com/UAtEkvI.png,Undefined,,iptv-org-all.txt,,404
TV Carioca (720p),https://cdn-tiva-video03-logicahost-com-br.smartbit.co/cariocainternacional1/cariocainternacional1/playlist.m3u8,,,,TVCarioca.br@SD,,,,https://i.imgur.com/mVWydMw.png,General,,iptv-org-all.txt,,
TNTV (1080p),https://tntv-samsung-fr.amagi.tv/playlist.m3u8,,,,TNTV.pf@SD,,,,https://i.imgur.com/e5eVHam.png,General,,iptv-org-all.txt,,
Telemotril (720p) [Not 24/7],https://5940924978228.streamlock.net/8431/8431/playlist.m3u8,,,,Telemotril.es@SD,,,,https://i.imgur.com/4nspLHb.png,Undefined,,iptv-org-all.txt,,404
Talanga TV Canal 39 (480p) [Not 24/7],https://stream.oursnetworktv.com/latin/Tv39Talanga/playlist.m3u8,,,,TalangaTVCanal39.hn@SD,,,,https://i.imgur.com/5GiUzHC.jpg,Family,,iptv-org-all.txt,,404
Super9 TV (480p) [Not 24/7],https://tv.radiohosting.online:1936/TV344/TV344/playlist.m3u8,,,,Super9TV.mx@SD,,,,https://i.imgur.com/TntqGmR.png,General,,iptv-org-all.txt,,404
Tele M1 (720p) [Not 24/7],https://cdnapisec.kaltura.com/p/1719221/sp/171922100/playManifest/entryId/1_ljzy3evp/format/applehttp/protocol/https/a.m3u8,,,,TeleM1.ch@SD,,,,https://i.imgur.com/oFiixzK.png,Undefined,,iptv-org-all.txt,,404
