频道名,地址,回播地址,回播类型,回播天数,tvg-id,tvg-name,国家分组,语言分组,图标,原分组,分辨率,来源文件,检测时间,状态码
Golden (1080p),http://38.19.41.46:8081/MTV/index.m3u8,,,,Golden.mx@Panregional,,,,https://i.imgur.com/NNd1lYl.png,Undefined,,iptv-org-all.txt,,404
Fox Business Network (720p),http://5.254.89.106/6187/index.m3u8,,,,FoxBusinessNetwork.us@SD,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Fox_Business.svg/960px-Fox_Business.svg.png,Business,,iptv-org-all.txt,,404
Hallmark Channel (1080p),http://23.237.104.106:8080/USA_HALLMARK/index.m3u8,,,,HallmarkChannel.us@East,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Hallmark_Channel.svg/960px-Hallmark_Channel.svg.png,Family,,iptv-org-all.txt,,404
GEB Network KBPX-LD (1080p),https://edge1.lifestreamcdn.com/live/geb/playlist.m3u8,,,,GEBNetwork.us@KBPXLD,,,,https://upload.wikimedia.org/wikipedia/commons/e/e8/GEB_logo_blue.png,Religious,,iptv-org-all.txt,,404
Hakka TV,https://h5cul1yar48um3t.wcetv.com/hls/hakkatv.m3u8,,,,HakkaTV.tw@SD,,,,https://i.imgur.com/1CdGSbU.png,Culture,,iptv-org-all.txt,,404
HSTV (720p),https://live.castmaxcloud.com/live/hstv.m3u8,,,,HSTV.in@SD,,,,https://ibb.co/Ng5nkX6F,Undefined,,iptv-org-all.txt,,404
Iris [Geo-blocked],https://live3-mediaset-it.akamaized.net/Content/hls_h0_clr_vos/live/channel(ki)/index.m3u8,,,,Iris.it@SD,,,,https://i.imgur.com/ZLnSLh4.png,Entertainment,,iptv-org-all.txt,,
History Ukraine,http://dtv.vol.net.ua/History_HD/index.m3u8,,,,HistoryUkraine.ua@SD,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/History_%282021%29.svg/960px-History_%282021%29.svg.png,Documentary,,iptv-org-all.txt,,404
France 24 English HD (1080p),http://nmk.ioapk.com:5050/4gtv-live146/index.m3u8,,,,France24.fr@EnglishHD,,,,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_FRANCE_24/images/LOGO_HD/image.png,News,,iptv-org-all.txt,,
Franchs TV (720p),https://stream.oursnetworktv.com/latin/franchstv/playlist.m3u8,,,,FranchsTV.gt@SD,,,,https://i.imgur.com/Rr9pKQh.png,Religious,,iptv-org-all.txt,,404
Frasier: Beruhmte Gaste,https://jmp2.uk/plu-6790fa9e1cfc4aa96dfadcef.m3u8,,,,FrasierBeruhmteGaste.de@DACH,,,,https://images.pluto.tv/channels/6790fa9e1cfc4aa96dfadcef/colorLogoPNG.png,Comedy,,iptv-org-all.txt,,404
Gold TV Sat (576p),https://streaming.softwarecreation.it/GoldTvSat/GoldTvSat/playlist.m3u8,,,,GoldTVSat.it@SD,,,,https://i.imgur.com/gQzNIg5.png,Entertainment,,iptv-org-all.txt,,404
Gold TV (576p),https://streaming.softwarecreation.it/GoldTv/GoldTv/playlist.m3u8,,,,GoldTV.it@SD,,,,https://i.imgur.com/Yzc47k9.png,Entertainment,,iptv-org-all.txt,,404
HTV9 (720p),https://dethich.pw/htv9/index.m3u8,,,,HTV9.vn@SD,,,,https://upload.wikimedia.org/wikipedia/commons/b/bf/HTV9_logo.webp,General;News,,iptv-org-all.txt,,404
HTV1 (720p),https://dethich.pw/htv1/index.m3u8,,,,HTV1.vn@SD,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/0/04/HTV1.png/960px-HTV1.png,General,,iptv-org-all.txt,,404
HTV Sports,https://dethich.pw/htvthethao/index.m3u8,,,,HTVSports.vn@SD,,,,https://upload.wikimedia.org/wikipedia/vi/3/3f/HTV_THETHAO_2014.png,Sports,,iptv-org-all.txt,,404
HTV7 (720p),https://dethich.pw/htv7/index.m3u8,,,,HTV7.vn@SD,,,,https://upload.wikimedia.org/wikipedia/commons/c/c0/HTV7_logo.webp,General,,iptv-org-all.txt,,404
HTV3 (720p),https://dethich.pw/htv3/index.m3u8,,,,HTV3.vn@SD,,,,https://upload.wikimedia.org/wikipedia/commons/6/65/HTV3-2018.png,Entertainment;General;Series,,iptv-org-all.txt,,404
HTV2 (720p),https://dethich.pw/htv2/index.m3u8,,,,HTV2.vn@SD,,,,https://upload.wikimedia.org/wikipedia/commons/d/d2/HTV2_-_Vie_Channel.png,Entertainment;General,,iptv-org-all.txt,,404
HLAT-DTV (1080p) [Not 24/7],https://5c3639aa99149.streamlock.net/live_TV/tv/playlist.m3u8,,,,HLATDTV.kr@SD,,,,https://i.imgur.com/3VSuYsn.png,General,,iptv-org-all.txt,,404
Hum News,http://103.86.135.164:9981/stream/channelid/2024790699?profile=pass&ticket=CAC87CD3CF8747A13FB03B91C9BE860F93CD615C,,,,HumNews.pk@SD,,,,https://i.imgur.com/9OroocT.png,News,,iptv-org-all.txt,,400
HTV Live (1080p) [Not 24/7],https://fox.hostlagarto.com:8081/canalhtv/tracks-v1a1/mono.m3u8,,,,HTVLive.do@SD,,,,https://i.imgur.com/0WBsAin.png,Entertainment,,iptv-org-all.txt,,404
Golya TV (480p) [Geo-blocked],https://stream.streaming4u.hu/GolyaTV/index.m3u8,,,,GolyaTV.hu@SD,,,,https://i.imgur.com/TeK6Pzb.png,Entertainment,,iptv-org-all.txt,,404
Huelva TV (720p),https://5d8d85cf2c308.streamlock.net:1936/huelvatv/htvdirecto/playlist.m3u8,,,,HuelvaTV.es@SD,,,,https://i.imgur.com/hEnpvKj.png,General,,iptv-org-all.txt,,404
Frecuencia Amazonica,https://vivatv.juanjuiserver.com:3349/live/frecuenciaamazonicalive.m3u8,,,,FrecuenciaAmazonica.pe@SD,,,,https://i.imgur.com/jVkzHw0.png,Undefined,,iptv-org-all.txt,,
Imperial TV (720p),https://tv.centaurychile.com/imperial/streams/EnCyCiwNLsqEQ2kv2852222720686498.m3u8,,,,ImperialTV.bo@SD,,,,https://i.ibb.co/8XHSVWY/IMG-20210613-153444.png,General,,iptv-org-all.txt,,404
HLDQ-DTV (406p) [Not 24/7],http://61.85.197.53:1935/jtv_live/myStream/playlist.m3u8,,,,HLDQDTV.kr@SD,,,,https://i.imgur.com/byss0Ld.png,General,,iptv-org-all.txt,,404
HLC TV (480p) [Not 24/7],https://goliveafrica.media:9998/live/627d06e001aaf/index.m3u8,,,,HLCTV.ke@SD,,,,https://i.imgur.com/TPZoSXM.jpg,General,,iptv-org-all.txt,,404
HLCQ-DTV (720p) [Not 24/7],https://ns1.tjmbc.co.kr/live/myStream.sdp/playlist.m3u8,,,,HLCQDTV.kr@SD,,,,https://i.imgur.com/HCbvAiM.png,General,,iptv-org-all.txt,,404
Joe FM (720p) [Not 24/7],https://dpp-streamlive-plain.medialaancdn.be/joe_kijklive/plain/hls_hd.m3u8,,,,JoeFM.be@SD,,,,https://i.ibb.co/k9KJWzN/320px-Joe-radio-logo-2016-svg.png,Music,,iptv-org-all.txt,,
HLCT-DTV (480p) [Not 24/7],https://5ee1ec6f32118.streamlock.net/live/livetv/playlist.m3u8,,,,HLCTDTV.kr@SD,,,,https://i.imgur.com/LlYQR8m.png,General,,iptv-org-all.txt,,404
Huma Betang TV (720p) [Not 24/7],https://v3.siar.us/humabetangtv/live/playlist.m3u8,,,,HumaBetangTV.id@SD,,,,https://i.imgur.com/xBTqOEu.png,News,,iptv-org-all.txt,,404
HLN Live (720p),https://dpg-eventstreams.akamaized.net/hlnlivesrt-xmr/streamx/hlnlivesrt_720p.m3u8,,,,HLNLive.be@SD,,,,https://i.ibb.co/zbCrZG9/hq-hln.png,News,,iptv-org-all.txt,,400
Italia 1 [Geo-blocked],https://live3-mediaset-it.akamaized.net/Content/hls_h0_clr_vos/live/channel(i1)/index.m3u8,,,,Italia1.it@SD,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/Italia_1_logo.svg/500px-Italia_1_logo.svg.png,General,,iptv-org-all.txt,,
