频道名,地址,回播地址,回播类型,回播天数,tvg-id,tvg-name,国家分组,语言分组,图标,原分组,分辨率,来源文件,检测时间,状态码
[HD]盐城新闻综合,https://t.freetv.fun/live/yan-cheng-xin-wen-zong-he-1.m3u8,,,,,鹽城新聞綜合,China,China,https://epg.pw/media/images/channel/2022/05/31/large/20220531231343728219_21.jpg,News,,freetv-fun-all.txt,226,403
[HD]溧水新闻综合,https://t.freetv.fun/live/li-shui-xin-wen-zong-he.m3u8,,,,,麗水新聞綜合,China,China,https://epg.pw/media/images/channel/2023/07/20/large/20230720203027523547_70.png,News,,freetv-fun-all.txt,225,403
[BD]深圳卫视,https://t.freetv.fun/live/shen-zhen-wei-shi-3.m3u8,,,,,深圳衛視,China,China,https://epg.pw/media/images/channel/2024/03/11/large/20240311112310613998_63.png,Generic,,freetv-fun-all.txt,226,403
[VGA]河南卫视,https://t.freetv.fun/live/he-nan-wei-shi-19.m3u8,,,,,河南衛視,China,China,https://epg.pw/media/images/channel/2022/05/30/large/20220530233814283449_10.jpg,Generic,,freetv-fun-all.txt,225,403
[BD]汕尾综合高清,https://t.freetv.fun/live/shan-wei-zong-he-gao-qing-1.m3u8,,,,,汕尾綜合,China,China,https://epg.pw/media/uploads/tmp_logo/2018/10/18/20181018000557428409_85.jpg,Generic,,freetv-fun-all.txt,244,403
[BD]深圳卫视,https://t.freetv.fun/live/shen-zhen-wei-shi-8.m3u8,,,,,深圳衛視,China,China,https://epg.pw/media/images/channel/2024/03/11/large/20240311112310613998_63.png,Generic,,freetv-fun-all.txt,223,403
[SD]河南卫视,https://t.freetv.fun/live/he-nan-wei-shi-18.m3u8,,,,,河南衛視,China,China,https://epg.pw/media/images/channel/2022/05/30/large/20220530233814283449_10.jpg,Generic,,freetv-fun-all.txt,226,403
[BD]河南卫视,https://t.freetv.fun/live/he-nan-wei-shi-20.m3u8,,,,,河南衛視,China,China,https://epg.pw/media/images/channel/2022/05/30/large/20220530233814283449_10.jpg,Generic,,freetv-fun-all.txt,225,403
[BD]汕尾综合高清,https://t.freetv.fun/live/shan-wei-zong-he-gao-qing-2.m3u8,,,,,汕尾綜合,China,China,https://epg.pw/media/uploads/tmp_logo/2018/10/18/20181018000557428409_85.jpg,Generic,,freetv-fun-all.txt,226,403
[BD]黄金华剧,https://t.freetv.fun/live/huang-jin-hua-ju.flv,,,,,黃金華劇,Hong Kong,Hong Kong,https://epg.pw/media/images/channel/2024/10/28/large/20241028094745073878_48.png,Movies,,freetv-fun-all.txt,224,403
[SD]重庆卫视,https://t.freetv.fun/live/zhong-qing-wei-shi-5.m3u8,,,,,重慶衛視,China,China,https://epg.pw/media/images/channel/2024/03/11/large/20240311111314058451_54.png,Generic,,freetv-fun-all.txt,226,403
[BD]甘肃卫视,https://t.freetv.fun/live/gan-su-wei-shi-4.m3u8,,,,,甘肅衛視,China,China,https://epg.pw/media/images/channel/2022/05/31/large/20220531224357857126_28.jpg,Generic,,freetv-fun-all.txt,225,403
