频道名,地址,回播地址,回播类型,回播天数,tvg-id,tvg-name,国家分组,语言分组,图标,原分组,分辨率,来源文件,检测时间,状态码
Telecosta (720p),https://tv91.hostingnuclear.com:19360/telecosta/telecosta.m3u8,,,,Telecosta.gt@SD,,,,https://www.telecostaescuintla.com/gallery_gen/f57408fa00aca6d969248be4b56b48e6.png,Undefined,,iptv-org-all.txt,97,200
The Islamic Network,https://video1.getstreamhosting.com:1936/8322/8322/playlist.m3u8,,,,TheIslamicNetwork.tt@SD,,,,https://i.imgur.com/EtQolw6.png,Religious,,iptv-org-all.txt,136,200
TL Estrella (720p),https://59d39900ebfb8.streamlock.net/teleestrella/teleestrella/playlist.m3u8,,,,TLEstrella.bo@SD,,,,,Undefined,,iptv-org-all.txt,208,200
TC Television (1080p),http://45.224.97.181:9999/TC/index.m3u8,,,,TCTelevision.ec@SD,,,,https://i.imgur.com/okK02EN.png,General,,iptv-org-all.txt,210,200
The Jamie Oliver Channel (1080p),https://d3i68hpvh19xjd.cloudfront.net/JamieOliver_GB.m3u8,,,,TheJamieOliverChannel.us@SD,,,,https://i.imgur.com/4v93XUB.png,Lifestyle,,iptv-org-all.txt,215,200
Televen (576p),http://181.78.8.199:8000/play/a09j/index.m3u8,,,,Televen.ve@SD,,,,https://i.imgur.com/cxvkUvK.png,General,,iptv-org-all.txt,239,200
Telefe Buenos Aires (1080p),http://45.134.141.161:2200/ARG/TELEFE_HD/index.m3u8,,,,TelefeBuenosAires.ar@SD,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/Telefe_%28nuevo_logo%29.png/960px-Telefe_%28nuevo_logo%29.png,General,,iptv-org-all.txt,247,200
TV Camara (1080p),http://45.170.130.224:8000/play/a03x/index.m3u8?hls,,,,TVCamara.py@SD,,,,https://i.imgur.com/Mfypr0t.png,Legislative,,iptv-org-all.txt,290,200
TV BRICS Russian (1080p),http://185.23.80.23:8080/TVBRICS/index.m3u8,,,,TVBRICSRussian.ru@SD,,,,https://i.imgur.com/vLpm8tN.png,General,,iptv-org-all.txt,299,200
TV Buzau (576p),http://78.96.33.89:8080,,,,TVBuzau.ro@SD,,,,https://i.imgur.com/GhFmUVO.png,General,,iptv-org-all.txt,297,200
TBN Nejat TV,https://hls.nejat.live/hls/stream.m3u8,,,,TBNNejatTV.ir@SD,,,,https://i.imgur.com/e4WffQA.png,Undefined,,iptv-org-all.txt,320,200
Trace Teranga (1080p),https://channels.trace.plus/Traceprod/TERANGA_hd/index.m3u8,,,,TraceAfrikora.fr@SD,,,,https://i.imgur.com/CQDdnhp.png,Music,,iptv-org-all.txt,313,200
Telefe Internacional (576p),http://190.108.83.69:8000/play/a08l/index.m3u8,,,,TelefeInternacional.ar@SD,,,,https://i.imgur.com/HNcCX3h.png,Undefined,,iptv-org-all.txt,320,200
Trace Ngoma (1080p),https://channels.trace.plus/Traceprod/AFRICA_EN_hd/index.m3u8,,,,TraceNgoma.fr@SD,,,,https://www.hypresslive.com/wp-content/uploads/2025/12/9cf0931b-5e1e-16da-515a-bd203ca3c928-1536x1074.png,Music,,iptv-org-all.txt,340,200
Trace UK (1080p),https://channels.trace.plus/Traceprod/UK_FAST_hd/index.m3u8,,,,TraceUK.uk@HD,,,,https://a.jsrdn.com/hls/23073/trace-uk/logo_20240627_183320_70.png,Music,,iptv-org-all.txt,127,200
Telefuturo (480p) [Not 24/7],http://190.122.104.210:5080/LiveApp/streams/tfuturo.m3u8,,,,Telefuturo.do@SD,,,,https://i.imgur.com/QpnctoU.png,General,,iptv-org-all.txt,110,200
