频道名,地址,回播地址,回播类型,回播天数,tvg-id,tvg-name,国家分组,语言分组,图标,原分组,分辨率,来源文件,检测时间,状态码
CCTV5,http://69.30.245.50/live/cctv5.m3u8,,,,,,,,,,,CCSH.txt,82,200
CCTV5,http://74.91.26.218:82/live/cctv5hd.m3u8,,,,,,,,,,,CCSH.txt,83,200
CCTV15,http://198.204.228.26/live/cctv15hd.m3u8,,,,,,,,,,,CCSH.txt,166,200
湖南卫视,http://198.204.228.26/live/hnwshd.m3u8,,,,,,,,,,,CCSH.txt,159,200
湖南卫视,http://74.91.26.218:82/live/hnwshd.m3u8,,,,,,,,,,,CCSH.txt,162,200
CCTV5,http://107.150.60.122/live/cctv5hd.m3u8,,,,,,,,,,,CCSH.txt,164,200
CCTV15,http://173.208.212.130:8181/1080p/cctv15.m3u8,,,,,,,,,,,CCSH.txt,165,200
CCTV5,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv5hd,,,,,,,,,,,CCSH.txt,163,200
CCTV5,http://38.75.136.137:98/gslb/dsdqbv/cctv5p.m3u8?auth=test20251009,,,,,,,,,,,CCSH.txt,164,200
CCTV15,http://38.75.136.137:98/gslb/dsdqbv/cctv15hd.m3u8?auth=test20251009,,,,,,,,,,,CCSH.txt,165,200
CCTV5,http://38.75.136.137:98/gslb/dsdqbv/cctv5hd.m3u8?auth=test20251009,,,,,,,,,,,CCSH.txt,162,200
湖南卫视,http://204.12.221.218:8181/3m1080p/hnws.m3u8,,,,,,,,,,,CCSH.txt,162,200
CCTV5,http://173.208.212.130:8181/720p/cctv5.m3u8,,,,,,,,,,,CCSH.txt,166,200
CCTV15,http://204.12.221.218:8181/3m1080p/cctv15.m3u8,,,,,,,,,,,CCSH.txt,166,200
老故事,http://38.75.136.137:98/gslb/dsdqpub/lgs.m3u8?auth=testpub,,,,,,,,,,,CCSH.txt,165,200
电视指南,http://38.75.136.137:98/gslb/dsdqpub/dszn.m3u8?auth=testpub,,,,,,,,,,,CCSH.txt,168,200
CCTV9,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv9hd,,,,,,,,,,,CCSH.txt,194,200
卫生健康,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=wsjk,,,,,,,,,,,CCSH.txt,232,200
