频道名,地址,回播地址,回播类型,回播天数,tvg-id,tvg-name,国家分组,语言分组,图标,原分组,分辨率,来源文件,检测时间,状态码
金鹰卡通,https://stream1.freetv.fun/jin-ying-qia-tong-22.m3u8,,,,金鹰卡通,金鹰卡通,,,https://www.xn--rgv465a.top/tvlogo/金鹰卡通.png,🪁动画频道,,Guovin.txt,95,403
黑龙江文体,https://stream1.freetv.fun/hei-long-jiang-wen-ti-7.m3u8,,,,黑龙江文体,黑龙江文体,,,https://www.xn--rgv465a.top/tvlogo/黑龙江文体.png,☘️黑龙江频道,,Guovin.txt,94,403
西宁生活服务,https://stream1.freetv.fun/xi-zhu-sheng-huo-fu-wu-2.m3u8,,,,西宁生活服务,西宁生活服务,,,https://www.xn--rgv465a.top/tvlogo/西宁生活服务.png,☘️青海频道,,Guovin.txt,99,403
淘电影,https://stream1.freetv.fun/tao-dian-ying-8.ctv,,,,淘电影,淘电影,,,https://www.xn--rgv465a.top/tvlogo/淘电影.png,🎬电影频道,,Guovin.txt,99,403
CN卡通,https://stream1.freetv.fun/cnqia-tong-3.ctv,,,,CN卡通,CN卡通,,,https://www.xn--rgv465a.top/tvlogo/CN卡通.png,🪁动画频道,,Guovin.txt,110,403
金鹰卡通,https://stream1.freetv.fun/jin-ying-qia-tong-13.m3u8,,,,金鹰卡通,金鹰卡通,,,https://www.xn--rgv465a.top/tvlogo/金鹰卡通.png,🪁动画频道,,Guovin.txt,106,403
优漫卡通,https://stream1.freetv.fun/you-man-qia-tong-11.m3u8,,,,优漫卡通,优漫卡通,,,https://www.xn--rgv465a.top/tvlogo/优漫卡通.png,🪁动画频道,,Guovin.txt,110,403
CN卡通,https://hls-gateway.vpstv.net/streams/476247.m3u8,,,,CN卡通,CN卡通,,,https://www.xn--rgv465a.top/tvlogo/CN卡通.png,🪁动画频道,,Guovin.txt,111,403
西宁生活服务,https://stream1.freetv.fun/xi-zhu-sheng-huo-fu-wu-1.m3u8,,,,西宁生活服务,西宁生活服务,,,https://www.xn--rgv465a.top/tvlogo/西宁生活服务.png,☘️青海频道,,Guovin.txt,113,403
淘电影,https://stream1.freetv.fun/tao-dian-ying-3.ctv,,,,淘电影,淘电影,,,https://www.xn--rgv465a.top/tvlogo/淘电影.png,🎬电影频道,,Guovin.txt,113,403
金鹰卡通,https://stream1.freetv.fun/jin-ying-qia-tong-19.m3u8,,,,金鹰卡通,金鹰卡通,,,https://www.xn--rgv465a.top/tvlogo/金鹰卡通.png,🪁动画频道,,Guovin.txt,14,403
黑龙江文体,https://stream1.freetv.fun/hei-long-jiang-wen-ti-9.m3u8,,,,黑龙江文体,黑龙江文体,,,https://www.xn--rgv465a.top/tvlogo/黑龙江文体.png,☘️黑龙江频道,,Guovin.txt,14,403
淘电影,https://stream1.freetv.fun/tao-dian-ying-7.ctv,,,,淘电影,淘电影,,,https://www.xn--rgv465a.top/tvlogo/淘电影.png,🎬电影频道,,Guovin.txt,114,403
金鹰卡通,https://stream1.freetv.fun/jin-ying-qia-tong-34.m3u8,,,,金鹰卡通,金鹰卡通,,,https://www.xn--rgv465a.top/tvlogo/金鹰卡通.png,🪁动画频道,,Guovin.txt,112,403
黑龙江文体,https://stream1.freetv.fun/hei-long-jiang-wen-ti-1.m3u8,,,,黑龙江文体,黑龙江文体,,,https://www.xn--rgv465a.top/tvlogo/黑龙江文体.png,☘️黑龙江频道,,Guovin.txt,112,403
淘电影,https://stream1.freetv.fun/tao-dian-ying-6.ctv,,,,淘电影,淘电影,,,https://www.xn--rgv465a.top/tvlogo/淘电影.png,🎬电影频道,,Guovin.txt,115,403
西宁生活服务,https://stream1.freetv.fun/xi-zhu-sheng-huo-fu-wu-3.m3u8,,,,西宁生活服务,西宁生活服务,,,https://www.xn--rgv465a.top/tvlogo/西宁生活服务.png,☘️青海频道,,Guovin.txt,123,403
西宁生活服务,https://t.freetv.fun/live/xi-zhu-sheng-huo-fu-wu-1.flv,,,,西宁生活服务,西宁生活服务,,,https://www.xn--rgv465a.top/tvlogo/西宁生活服务.png,☘️青海频道,,Guovin.txt,128,403
