频道名,地址,回播地址,回播类型,回播天数,tvg-id,tvg-name,国家分组,语言分组,图标,原分组,分辨率,来源文件,检测时间,状态码
Gravitas Movies (1080p),https://d6dg3ebeih71x.cloudfront.net/Gravitas_Movies.m3u8,,,,GravitasMovies.us@SD,,,,https://i.imgur.com/H2hD4vT.png,Movies,,iptv-org-all.txt,94,200
Gamavision (1080p),http://45.224.97.181:9999/Gamavision/index.m3u8,,,,Gamavision.ec@SD,,,,https://upload.wikimedia.org/wikipedia/commons/9/94/Gamavisi%C3%B3n2018new.png,General,,iptv-org-all.txt,191,200
F10 HD (720p),http://15.204.246.24:8080/F10HD/index.m3u8,,,,F10HD.bo@SD,,,,https://i.imgur.com/OEsT0KN.png,General,,iptv-org-all.txt,8,403
Extra ProNews (576p),http://62.1.176.18:8888/extra/index.m3u8,,,,ExtraProNews.gr@SD,,,,https://i.imgur.com/VKW9xw6.png,Entertainment;News;Shop,,iptv-org-all.txt,276,200
Four in a Bed (720p),https://all3media-four-in-a-bed-1-au.samsung.wurl.tv/playlist.m3u8,,,,,,,,,Undefined,,iptv-org-all.txt,311,200
Great British Menu (720p),https://all3media-great-british-menu-1-gb.rakuten.wurl.tv/playlist.m3u8,,,,,,,,,Undefined,,iptv-org-all.txt,323,200
Gaki no Tsukai (English Subs) (720p),https://hamada.gaki-no-tsukai.stream/hls/test.m3u8,,,,,,,,,Undefined,,iptv-org-all.txt,392,200
Hard Knocks Fighting Championship,https://d39g1vxj2ef6in.cloudfront.net/v1/master/3fec3e5cac39a52b2132f9c66c83dae043dc17d4/prod-rakuten-stitched/master.m3u8?ads.xumo_channelId=88883037,,,,HardKnocksFightingChampionship.pl@SD,,,,https://images-1.rakuten.tv/storage/global-live-channel/translation/artwork/13b0a6c7-4307-4c8d-9fc4-df2a4f8e8b38-hard-knocks-fighting-1602077398-width200-quality90.jpeg,Undefined,,iptv-org-all.txt,411,200
Glendale 11 AZ (360p),https://edge-f.swagit.com/live/glendaleaz/live-1-a-1/playlist.m3u8,,,,Glendale11AZ.us@SD,,,,https://i.imgur.com/jehiyV7.png,Legislative,,iptv-org-all.txt,429,200
FILMBOX+ Festival HD (1080p),https://nosignal1.antenaplay.ro/hls/fb-festival-hd/index.m3u8,,,,FILMBOXPlusFestival.pl@HD,,,,https://spiintl.com/data/files/kcfinderUploadDir/images/filmboxplus/filmbox%2Bfestival.png,Movies,,iptv-org-all.txt,501,200
FightBox HD,https://nosignal1.antenaplay.ro/hls/fightbox-hd/index.m3u8,,,,FightBox.nl@HD,,,,https://i.imgur.com/mRsnztA.png,Sports,,iptv-org-all.txt,514,200
FILMBOX+ Comedy Romania,https://nosignal1.antenaplay.ro/hls/fb-comedy-hd/index.m3u8,,,,FILMBOXPlusComedy.pl@Romania,,,,https://spiintl.com/data/files/kcfinderUploadDir/images/filmboxplus/filmbox%2Bcomedy.png,Movies,,iptv-org-all.txt,513,200
Four in a Bed (720p),https://all3media-four-in-a-bed-1-nl.samsung.wurl.tv/playlist.m3u8,,,,,,,,,Undefined,,iptv-org-all.txt,536,200
Great British Menu (720p),https://all3media-great-british-menu-1-gb.samsung.wurl.tv/playlist.m3u8,,,,,,,,,Undefined,,iptv-org-all.txt,576,200
Extra TV 42 (720p),https://d2n1wzrr0aogf5.cloudfront.net/ts:abr.m3u8,,,,ExtraTV42.cr@SD,,,,https://i.imgur.com/jjTodXj.png,General,,iptv-org-all.txt,581,200
